Row,Date,Time,Device,State
0,05/10/21,01:03:42,Heat Ex Comp,0
1,05/10/21,01:13:09,Cooling,1
2,05/10/21,01:13:42,Heat Ex Comp,1
3,05/10/21,01:16:39,Heat Ex Comp,0
4,05/10/21,01:26:16,Cooling,1
5,05/10/21,01:26:38,Heat Ex Comp,1
6,05/10/21,01:29:37,Heat Ex Comp,0
7,05/10/21,01:38:59,Cooling,1
8,05/10/21,01:39:38,Heat Ex Comp,1
9,05/10/21,01:42:36,Heat Ex Comp,0
10,05/10/21,01:51:42,Cooling,1
11,05/10/21,01:52:35,Heat Ex Comp,1
12,05/10/21,01:55:34,Heat Ex Comp,0
13,05/10/21,02:05:08,Cooling,1
14,05/10/21,02:05:35,Heat Ex Comp,1
15,05/10/21,02:08:28,Heat Ex Comp,0
16,05/10/21,02:18:18,Cooling,1
17,05/10/21,02:18:27,Heat Ex Comp,1
18,05/10/21,02:21:20,Heat Ex Comp,0
19,05/10/21,02:30:46,Effulent Coil,1
20,05/10/21,02:30:55,Cooling,1
21,05/10/21,02:31:21,Heat Ex Comp,1
22,05/10/21,02:34:16,Heat Ex Comp,0
23,05/10/21,02:43:22,Effulent Coil,0
24,05/10/21,02:43:33,Cooling,1
25,05/10/21,02:44:15,Heat Ex Comp,1
26,05/10/21,02:47:14,Heat Ex Comp,0
27,05/10/21,02:56:53,Cooling,1
28,05/10/21,02:57:14,Heat Ex Comp,1
29,05/10/21,03:00:11,Heat Ex Comp,0
30,05/10/21,03:09:36,Cooling,1
31,05/10/21,03:10:11,Heat Ex Comp,1
32,05/10/21,03:11:10,pH Pump,1
33,05/10/21,03:11:41,pH Pump,0
34,05/10/21,03:13:06,Heat Ex Comp,0
35,05/10/21,03:15:21,pH Pump,1
36,05/10/21,03:15:51,pH Pump,0
37,05/10/21,03:19:31,pH Pump,1
38,05/10/21,03:20:01,pH Pump,0
39,05/10/21,03:22:54,Cooling,1
40,05/10/21,03:23:06,Heat Ex Comp,1
41,05/10/21,03:26:01,Heat Ex Comp,0
42,05/10/21,03:34:53,Cooling,1
43,05/10/21,03:36:01,Heat Ex Comp,1
44,05/10/21,03:38:56,Heat Ex Comp,0
45,05/10/21,03:48:45,Cooling,1
46,05/10/21,03:48:56,Heat Ex Comp,1
47,05/10/21,03:51:48,Heat Ex Comp,0
48,05/10/21,04:01:20,Cooling,1
49,05/10/21,04:01:48,Heat Ex Comp,1
50,05/10/21,04:04:50,Heat Ex Comp,0
51,05/10/21,04:10:46,Effulent Coil,1
52,05/10/21,04:14:50,Cooling,1
53,05/10/21,04:14:50,Heat Ex Comp,1
54,05/10/21,04:17:47,Heat Ex Comp,0
55,05/10/21,04:23:22,Effulent Coil,0
56,05/10/21,04:27:53,Heat Ex Comp,1
57,05/10/21,04:27:53,Cooling,1
58,05/10/21,04:30:48,Heat Ex Comp,0
59,05/10/21,04:40:24,Cooling,1
60,05/10/21,04:40:48,Heat Ex Comp,1
61,05/10/21,04:43:42,Heat Ex Comp,0
62,05/10/21,04:53:53,Heat Ex Comp,1
63,05/10/21,04:53:53,Cooling,1
64,05/10/21,04:56:46,Heat Ex Comp,0
65,05/10/21,05:07:17,Heat Ex Comp,1
66,05/10/21,05:07:17,Cooling,1
67,05/10/21,05:10:03,Heat Ex Comp,0
68,05/10/21,05:18:46,Cooling,1
69,05/10/21,05:20:03,Heat Ex Comp,1
70,05/10/21,05:22:56,Heat Ex Comp,0
71,05/10/21,05:32:01,Cooling,1
