Row,Date,Time,Device,State
0,05/02/21,20:40:28,Heat Ex Comp,0
1,05/02/21,20:49:02,Cooling,1
2,05/02/21,20:50:28,Heat Ex Comp,1
3,05/02/21,20:53:29,Heat Ex Comp,0
4,05/02/21,21:02:09,Cooling,1
5,05/02/21,21:03:29,Heat Ex Comp,1
6,05/02/21,21:06:33,Heat Ex Comp,0
7,05/02/21,21:10:18,Effulent Coil,1
8,05/02/21,21:14:36,Cooling,1
9,05/02/21,21:16:33,Heat Ex Comp,1
10,05/02/21,21:19:29,Heat Ex Comp,0
11,05/02/21,21:22:54,Effulent Coil,0
12,05/02/21,21:28:17,Cooling,1
13,05/02/21,21:29:29,Heat Ex Comp,1
14,05/02/21,21:32:31,Heat Ex Comp,0
15,05/02/21,21:40:48,Cooling,1
16,05/02/21,21:42:32,Heat Ex Comp,1
17,05/02/21,21:45:35,Heat Ex Comp,0
18,05/02/21,21:54:03,Cooling,1
19,05/02/21,21:55:36,Heat Ex Comp,1
20,05/02/21,21:58:41,Heat Ex Comp,0
21,05/02/21,22:07:23,Cooling,1
22,05/02/21,22:08:40,Heat Ex Comp,1
23,05/02/21,22:11:46,Heat Ex Comp,0
24,05/02/21,22:20:32,Cooling,1
25,05/02/21,22:21:45,Heat Ex Comp,1
26,05/02/21,22:24:50,Heat Ex Comp,0
27,05/02/21,22:32:48,Cooling,1
28,05/02/21,22:34:49,Heat Ex Comp,1
29,05/02/21,22:37:58,Heat Ex Comp,0
30,05/02/21,22:46:29,Cooling,1
31,05/02/21,22:47:57,Heat Ex Comp,1
32,05/02/21,22:50:18,Effulent Coil,1
33,05/02/21,22:51:01,Heat Ex Comp,0
34,05/02/21,23:00:10,Cooling,1
35,05/02/21,23:01:02,Heat Ex Comp,1
36,05/02/21,23:02:54,Effulent Coil,0
37,05/02/21,23:03:58,Heat Ex Comp,0
38,05/02/21,23:13:08,Cooling,1
39,05/02/21,23:13:59,Heat Ex Comp,1
40,05/02/21,23:17:03,Heat Ex Comp,0
41,05/02/21,23:26:26,Cooling,1
42,05/02/21,23:27:03,Heat Ex Comp,1
43,05/02/21,23:30:01,Heat Ex Comp,0
44,05/02/21,23:39:13,Cooling,1
45,05/02/21,23:40:00,Heat Ex Comp,1
46,05/02/21,23:43:03,Heat Ex Comp,0
47,05/02/21,23:52:12,Cooling,1
48,05/02/21,23:53:03,Heat Ex Comp,1
49,05/02/21,23:56:03,Heat Ex Comp,0
50,04/30/21,11:28:33,Cooling,1
51,04/30/21,11:31:17,Heat Ex Comp,1
52,04/30/21,11:34:23,Heat Ex Comp,0
53,04/30/21,11:42:24,Cooling,1
54,04/30/21,11:44:23,Heat Ex Comp,1
55,04/30/21,11:47:24,Heat Ex Comp,0
56,04/30/21,11:55:36,Cooling,1
57,04/30/21,11:57:24,Heat Ex Comp,1
58,04/30/21,12:00:26,Heat Ex Comp,0
59,04/30/21,12:07:21,Cooling,1
60,04/30/21,12:10:26,Heat Ex Comp,1
61,04/30/21,12:16:36,pH Pump,1
62,04/30/21,12:17:06,pH Pump,0
