Row,Date,Time,Device,State
0,11/26/21,17:58:36,Heat Ex Comp,0
1,11/26/21,18:05:59,Cooling,1
2,11/26/21,18:08:36,Heat Ex Comp,1
3,11/26/21,18:11:05,Heat Ex Comp,0
4,11/26/21,18:18:33,Cooling,1
5,11/26/21,18:21:05,Heat Ex Comp,1
6,11/26/21,18:23:46,Heat Ex Comp,0
7,11/26/21,18:31:25,Cooling,1
8,11/26/21,18:33:46,Heat Ex Comp,1
9,11/26/21,18:36:22,Heat Ex Comp,0
10,11/26/21,18:42:08,Cooling,1
11,11/26/21,18:46:04,Effulent Coil,1
12,11/26/21,18:46:22,Heat Ex Comp,1
13,11/26/21,18:48:51,Heat Ex Comp,0
14,11/26/21,18:55:25,Cooling,1
15,11/26/21,18:58:51,Heat Ex Comp,1
16,11/26/21,19:01:19,Heat Ex Comp,0
17,11/26/21,19:02:09,Effulent Coil,0
18,11/26/21,19:07:42,Cooling,1
19,11/26/21,19:11:19,Heat Ex Comp,1
20,11/26/21,19:14:00,Heat Ex Comp,0
21,11/26/21,19:20:24,Cooling,1
22,11/26/21,19:24:00,Heat Ex Comp,1
23,11/26/21,19:26:36,Heat Ex Comp,0
24,11/26/21,19:34:13,Cooling,1
25,11/26/21,19:36:36,Heat Ex Comp,1
26,11/26/21,19:39:09,Heat Ex Comp,0
27,11/26/21,19:46:06,Cooling,1
28,11/26/21,19:49:09,Heat Ex Comp,1
29,11/26/21,19:51:51,Heat Ex Comp,0
30,11/26/21,19:59:37,Cooling,1
31,11/26/21,20:01:51,Heat Ex Comp,1
32,11/26/21,20:04:27,Heat Ex Comp,0
33,11/26/21,20:06:04,Effulent Coil,1
34,11/26/21,20:11:06,Cooling,1
35,11/26/21,20:14:27,Heat Ex Comp,1
36,11/26/21,20:17:04,Heat Ex Comp,0
37,11/26/21,20:22:09,Effulent Coil,0
38,11/26/21,20:24:07,Cooling,1
39,11/26/21,20:27:04,Heat Ex Comp,1
40,11/26/21,20:29:43,Heat Ex Comp,0
41,11/26/21,20:37:00,Cooling,1
42,11/26/21,20:39:43,Heat Ex Comp,1
43,11/26/21,20:42:21,Heat Ex Comp,0
44,11/26/21,20:50:11,Cooling,1
45,11/26/21,20:52:21,Heat Ex Comp,1
46,11/26/21,20:54:55,Heat Ex Comp,0
47,11/26/21,21:02:12,Cooling,1
48,11/26/21,21:04:55,Heat Ex Comp,1
49,11/26/21,21:07:27,Heat Ex Comp,0
50,11/26/21,21:13:49,Cooling,1
51,11/26/21,21:17:27,Heat Ex Comp,1
52,11/26/21,21:19:59,Heat Ex Comp,0
53,11/26/21,21:26:04,Effulent Coil,1
54,11/26/21,21:27:18,Cooling,1
55,11/26/21,21:29:59,Heat Ex Comp,1
56,11/26/21,21:32:41,Heat Ex Comp,0
57,11/26/21,21:39:27,Cooling,1
58,11/26/21,21:42:09,Effulent Coil,0
59,11/26/21,21:42:41,Heat Ex Comp,1
60,11/26/21,21:45:06,Heat Ex Comp,0
61,11/26/21,21:51:59,Cooling,1
62,11/26/21,21:55:06,Heat Ex Comp,1
63,11/26/21,21:57:41,Heat Ex Comp,0
64,11/26/21,21:58:46,Conductivity Pump,1
65,11/26/21,21:58:56,Conductivity Pump,0
66,11/26/21,22:00:07,Conductivity Pump,1
67,11/26/21,22:00:17,Conductivity Pump,0
68,11/26/21,22:02:17,Conductivity Pump,1
69,11/26/21,22:02:27,Conductivity Pump,0
70,11/26/21,22:04:27,Conductivity Pump,1
71,11/26/21,22:04:37,Conductivity Pump,0
72,11/26/21,22:04:44,Cooling,1
73,11/26/21,22:06:37,Conductivity Pump,1
74,11/26/21,22:06:47,Conductivity Pump,0
75,11/26/21,22:07:41,Heat Ex Comp,1
76,11/26/21,22:10:09,Heat Ex Comp,0
77,11/26/21,22:16:52,Cooling,1
78,11/26/21,22:20:08,Heat Ex Comp,1
79,11/26/21,22:22:45,Heat Ex Comp,0
80,11/26/21,22:29:15,Cooling,1
81,11/26/21,22:32:45,Heat Ex Comp,1
82,11/26/21,22:35:28,Heat Ex Comp,0
83,11/26/21,22:41:35,Cooling,1
84,11/26/21,22:45:28,Heat Ex Comp,1
85,11/26/21,22:46:04,Effulent Coil,1
86,11/26/21,22:48:13,Heat Ex Comp,0
87,11/26/21,22:53:55,Cooling,1
88,11/26/21,22:58:13,Heat Ex Comp,1
89,11/26/21,23:01:03,Heat Ex Comp,0
90,11/26/21,23:02:09,Effulent Coil,0
91,11/26/21,23:07:36,Cooling,1
92,11/26/21,23:11:03,Heat Ex Comp,1
93,11/26/21,23:13:48,Heat Ex Comp,0
94,11/26/21,23:20:26,Cooling,1
95,11/26/21,23:23:47,Heat Ex Comp,1
96,11/26/21,23:26:27,Heat Ex Comp,0
97,11/26/21,23:33:03,Cooling,1
98,11/26/21,23:36:28,Heat Ex Comp,1
99,11/26/21,23:39:08,Heat Ex Comp,0
100,11/26/21,23:45:30,Cooling,1
101,11/26/21,23:49:08,Heat Ex Comp,1
102,11/26/21,23:51:49,Heat Ex Comp,0
103,11/24/21,19:04:43,Heat Ex Comp,1
104,11/24/21,19:07:23,Effulent Coil,0
105,11/24/21,19:08:37,Heat Ex Comp,0
106,11/24/21,19:11:52,Cooling,1
107,11/24/21,19:18:38,Heat Ex Comp,1
108,11/24/21,19:22:46,Heat Ex Comp,0
109,11/24/21,19:26:06,Cooling,1
110,11/24/21,19:32:47,Heat Ex Comp,1
111,11/24/21,19:36:23,Heat Ex Comp,0
112,11/24/21,19:39:41,Cooling,1
113,11/24/21,19:46:22,Heat Ex Comp,1
114,11/24/21,19:49:40,Heat Ex Comp,0
115,11/24/21,19:53:08,Cooling,1
116,11/24/21,19:59:40,Heat Ex Comp,1
117,11/24/21,20:02:44,Heat Ex Comp,0
118,11/24/21,20:05:56,Effulent Coil,1
119,11/24/21,20:06:19,Cooling,1
120,11/24/21,20:12:43,Heat Ex Comp,1
121,11/24/21,20:15:59,Heat Ex Comp,0
122,11/24/21,20:19:32,Cooling,1
123,11/24/21,20:25:59,Heat Ex Comp,1
124,11/24/21,20:27:23,Effulent Coil,0
125,11/24/21,20:29:12,Heat Ex Comp,0
126,11/24/21,20:32:44,Cooling,1
127,11/24/21,20:39:13,Heat Ex Comp,1
128,11/24/21,20:42:13,Heat Ex Comp,0
129,11/24/21,20:45:59,Cooling,1
130,11/24/21,20:52:12,Heat Ex Comp,1
131,11/24/21,20:55:07,Heat Ex Comp,0
132,11/24/21,20:59:09,Cooling,1
133,11/24/21,21:05:08,Heat Ex Comp,1
134,11/24/21,21:07:57,Heat Ex Comp,0
135,11/24/21,21:12:10,Cooling,1
136,11/24/21,21:17:56,Heat Ex Comp,1
137,11/24/21,21:20:44,Heat Ex Comp,0
138,11/24/21,21:24:50,Cooling,1
139,11/24/21,21:25:56,Effulent Coil,1
140,11/24/21,21:30:45,Heat Ex Comp,1
141,11/24/21,21:33:29,Heat Ex Comp,0
142,11/24/21,21:37:23,Cooling,1
143,11/24/21,21:43:28,Heat Ex Comp,1
144,11/24/21,21:46:15,Heat Ex Comp,0
145,11/24/21,21:47:23,Effulent Coil,0
146,11/24/21,21:50:18,Cooling,1
147,11/24/21,21:56:15,Heat Ex Comp,1
148,11/24/21,21:58:54,Heat Ex Comp,0
149,11/24/21,22:02:56,Cooling,1
150,11/24/21,22:08:54,Heat Ex Comp,1
151,11/24/21,22:11:40,Heat Ex Comp,0
152,11/24/21,22:15:41,Cooling,1
153,11/24/21,22:21:41,Heat Ex Comp,1
154,11/24/21,22:24:23,Heat Ex Comp,0
155,11/24/21,22:28:18,Cooling,1
156,11/24/21,22:34:24,Heat Ex Comp,1
157,11/24/21,22:36:55,Heat Ex Comp,0
158,11/24/21,22:40:33,Cooling,1
159,11/24/21,22:45:57,Effulent Coil,1
160,11/24/21,22:46:55,Heat Ex Comp,1
161,11/24/21,22:49:32,Heat Ex Comp,0
162,11/24/21,22:53:06,Cooling,1
163,11/24/21,22:59:32,Heat Ex Comp,1
164,11/24/21,23:02:11,Heat Ex Comp,0
165,11/24/21,23:06:05,Cooling,1
166,11/24/21,23:07:23,Effulent Coil,0
167,11/24/21,23:12:11,Heat Ex Comp,1
168,11/24/21,23:14:55,Heat Ex Comp,0
169,11/24/21,23:18:55,Cooling,1
170,11/24/21,23:24:55,Heat Ex Comp,1
171,11/24/21,23:27:36,Heat Ex Comp,0
172,11/24/21,23:31:43,Cooling,1
173,11/24/21,23:37:36,Heat Ex Comp,1
174,11/24/21,23:40:18,Heat Ex Comp,0
175,11/24/21,23:44:38,Cooling,1
176,11/24/21,23:50:18,Heat Ex Comp,1
177,11/24/21,23:52:56,Heat Ex Comp,0
178,11/24/21,23:57:22,Cooling,1
179,11/25/21,00:02:58,Heat Ex Comp,1
180,11/25/21,00:05:32,Heat Ex Comp,0
181,11/25/21,00:05:59,Effulent Coil,1
182,11/25/21,00:09:41,Cooling,1
183,11/25/21,00:15:32,Heat Ex Comp,1
184,11/25/21,00:18:05,Heat Ex Comp,0
185,11/25/21,00:22:06,Cooling,1
186,11/25/21,00:27:26,Effulent Coil,0
187,11/25/21,00:28:05,Heat Ex Comp,1
188,11/25/21,00:30:41,Heat Ex Comp,0
189,11/25/21,00:34:45,Cooling,1
190,11/25/21,00:40:41,Heat Ex Comp,1
191,11/25/21,00:43:15,Heat Ex Comp,0
192,11/25/21,00:47:20,Cooling,1
193,11/25/21,00:53:15,Heat Ex Comp,1
194,11/25/21,00:55:50,Heat Ex Comp,0
195,11/25/21,01:00:19,Cooling,1
196,11/25/21,01:05:50,Heat Ex Comp,1
197,11/25/21,01:08:29,Heat Ex Comp,0
198,11/25/21,01:12:50,Cooling,1
199,11/25/21,01:18:29,Heat Ex Comp,1
200,11/25/21,01:21:03,Heat Ex Comp,0
201,11/25/21,01:25:47,Cooling,1
202,11/25/21,01:25:59,Effulent Coil,1
203,11/25/21,01:31:03,Heat Ex Comp,1
204,11/25/21,01:33:34,Heat Ex Comp,0
205,11/25/21,01:37:49,Cooling,1
206,11/25/21,01:43:34,Heat Ex Comp,1
207,11/25/21,01:46:04,Heat Ex Comp,0
208,11/25/21,01:47:26,Effulent Coil,0
209,11/25/21,01:47:53,Conductivity Pump,1
210,11/25/21,01:48:03,Conductivity Pump,0
211,11/25/21,01:49:31,Conductivity Pump,1
212,11/25/21,01:49:42,Conductivity Pump,0
213,11/25/21,01:50:34,Cooling,1
214,11/25/21,01:51:42,Conductivity Pump,1
215,11/25/21,01:51:51,Conductivity Pump,0
216,11/25/21,01:53:52,Conductivity Pump,1
217,11/25/21,01:54:01,Conductivity Pump,0
218,11/25/21,01:56:02,Conductivity Pump,1
219,11/25/21,01:56:04,Heat Ex Comp,1
220,11/25/21,01:56:12,Conductivity Pump,0
221,11/25/21,01:58:12,Conductivity Pump,1
222,11/25/21,01:58:15,Conductivity Pump,0
223,11/25/21,01:58:32,Heat Ex Comp,0
