Row,Date,Time,Device,State
0,11/06/21,13:08:32,Heating,1
1,11/06/21,13:16:04,Heat Ex Comp,1
2,11/06/21,13:16:41,Effulent Coil,0
3,11/06/21,13:25:25,Heat Ex Comp,0
4,11/06/21,13:25:41,Cooling,1
5,11/06/21,13:25:43,Water Pump,0
6,11/06/21,13:25:43,Heat Pump,0
7,11/06/21,13:25:43,UV Coil,0
8,11/06/21,13:25:54,Heat Pump,1
9,11/06/21,13:25:54,UV Coil,1
10,11/06/21,13:25:59,Water Pump,1
11,11/06/21,13:35:25,Heat Ex Comp,1
12,11/06/21,13:45:26,Heat Ex Comp,0
13,11/06/21,13:50:38,Cooling,1
14,11/06/21,13:55:26,Heat Ex Comp,1
15,11/06/21,14:00:51,Heat Ex Comp,0
16,11/06/21,14:07:51,Cooling,1
17,11/06/21,14:10:51,Heat Ex Comp,1
18,11/06/21,14:15:37,Heat Ex Comp,0
19,11/06/21,14:23:15,Cooling,1
20,11/06/21,14:24:46,Effulent Coil,1
21,11/06/21,14:25:36,Heat Ex Comp,1
22,11/06/21,14:35:50,Heat Ex Comp,0
23,11/06/21,14:36:40,Effulent Coil,0
24,11/06/21,14:55:58,Heat Ex Comp,1
25,11/06/21,14:55:58,Cooling,1
26,11/06/21,15:05:46,Heat Ex Comp,0
27,11/06/21,15:09:07,Heating,1
28,11/06/21,15:15:46,Heat Ex Comp,1
29,11/06/21,15:17:03,Heat Ex Comp,0
30,11/06/21,15:31:48,Heat Ex Comp,1
31,11/06/21,15:31:48,Cooling,1
32,11/06/21,15:34:50,Heat Ex Comp,0
33,11/06/21,15:44:46,Effulent Coil,1
34,11/06/21,15:46:16,Heat Ex Comp,1
35,11/06/21,15:46:16,Cooling,1
36,11/06/21,15:49:34,Heat Ex Comp,0
37,11/06/21,15:56:41,Effulent Coil,0
38,11/06/21,16:00:52,Heat Ex Comp,1
39,11/06/21,16:00:52,Cooling,1
40,11/06/21,16:04:06,Heat Ex Comp,0
41,11/06/21,16:15:40,Heat Ex Comp,1
42,11/06/21,16:15:40,Cooling,1
43,11/06/21,16:18:58,Heat Ex Comp,0
44,11/06/21,16:29:55,Heat Ex Comp,1
45,11/06/21,16:29:55,Cooling,1
46,11/06/21,16:33:05,Heat Ex Comp,0
47,11/06/21,16:43:34,Heat Ex Comp,1
48,11/06/21,16:43:34,Cooling,1
49,11/06/21,16:46:48,Heat Ex Comp,0
50,11/06/21,16:57:37,Heat Ex Comp,1
51,11/06/21,16:57:37,Cooling,1
52,11/06/21,17:00:46,Heat Ex Comp,0
53,11/06/21,17:04:46,Effulent Coil,1
54,11/06/21,17:10:20,Cooling,1
55,11/06/21,17:10:46,Heat Ex Comp,1
56,11/06/21,17:13:58,Heat Ex Comp,0
57,11/06/21,17:16:41,Effulent Coil,0
58,11/06/21,17:25:15,Heat Ex Comp,1
59,11/06/21,17:25:15,Cooling,1
60,11/06/21,17:28:30,Heat Ex Comp,0
61,11/06/21,17:39:35,Heat Ex Comp,1
62,11/06/21,17:39:35,Cooling,1
63,11/06/21,17:42:44,Heat Ex Comp,0
64,11/06/21,17:53:41,Heat Ex Comp,1
65,11/06/21,17:53:41,Cooling,1
66,11/06/21,17:56:52,Heat Ex Comp,0
67,11/06/21,18:07:52,Heat Ex Comp,1
68,11/06/21,18:07:52,Cooling,1
69,11/06/21,18:10:55,Heat Ex Comp,0
70,11/06/21,18:21:51,Heat Ex Comp,1
71,11/06/21,18:21:51,Cooling,1
72,11/06/21,18:24:46,Effulent Coil,1
73,11/06/21,18:25:07,Heat Ex Comp,0
74,11/06/21,18:34:33,Cooling,1
75,11/06/21,18:35:07,Heat Ex Comp,1
76,11/06/21,18:36:41,Effulent Coil,0
77,11/06/21,18:38:11,Heat Ex Comp,0
78,11/06/21,18:48:12,Heat Ex Comp,1
79,11/06/21,18:48:12,Cooling,1
80,11/06/21,18:51:19,Heat Ex Comp,0
81,11/06/21,19:02:40,Heat Ex Comp,1
82,11/06/21,19:02:40,Cooling,1
83,11/06/21,19:05:54,Heat Ex Comp,0
84,11/06/21,19:16:28,Heat Ex Comp,1
85,11/06/21,19:16:28,Cooling,1
86,11/06/21,19:19:37,Heat Ex Comp,0
87,11/06/21,19:28:41,Cooling,1
88,11/06/21,19:29:37,Heat Ex Comp,1
89,11/06/21,19:32:41,Heat Ex Comp,0
90,11/06/21,19:44:25,Heat Ex Comp,1
91,11/06/21,19:44:25,Cooling,1
92,11/06/21,19:44:46,Effulent Coil,1
93,11/06/21,19:47:36,Heat Ex Comp,0
94,11/06/21,19:56:41,Effulent Coil,0
