Row,Date,Time,Device,State
0,06/27/21,22:27:28,Heat Ex Comp,0
1,06/27/21,22:35:18,Cooling,1
2,06/27/21,22:35:56,Effulent Coil,0
3,06/27/21,22:37:28,Heat Ex Comp,1
4,06/27/21,22:40:28,Heat Ex Comp,0
5,06/27/21,22:48:29,Cooling,1
6,06/27/21,22:50:27,Heat Ex Comp,1
7,06/27/21,22:53:32,Heat Ex Comp,0
8,06/27/21,23:01:34,Cooling,1
9,06/27/21,23:03:32,Heat Ex Comp,1
10,06/27/21,23:06:34,Heat Ex Comp,0
11,06/27/21,23:14:25,Cooling,1
12,06/27/21,23:16:34,Heat Ex Comp,1
13,06/27/21,23:19:42,Heat Ex Comp,0
14,06/27/21,23:27:43,Cooling,1
15,06/27/21,23:29:41,Heat Ex Comp,1
16,06/27/21,23:32:46,Heat Ex Comp,0
17,06/27/21,23:39:48,Cooling,1
18,06/27/21,23:42:46,Heat Ex Comp,1
19,06/27/21,23:45:57,Heat Ex Comp,0
20,06/27/21,23:54:06,Cooling,1
21,06/27/21,23:55:57,Heat Ex Comp,1
22,06/27/21,23:59:10,Heat Ex Comp,0
23,06/28/21,00:02:08,Effulent Coil,1
24,06/28/21,00:06:38,Cooling,1
25,06/28/21,00:09:10,Heat Ex Comp,1
26,06/28/21,00:12:13,Heat Ex Comp,0
27,06/28/21,00:15:56,Effulent Coil,0
28,06/28/21,00:20:31,Cooling,1
29,06/28/21,00:22:13,Heat Ex Comp,1
30,06/28/21,00:25:21,Heat Ex Comp,0
31,06/28/21,00:33:14,Cooling,1
32,06/28/21,00:35:21,Heat Ex Comp,1
33,06/28/21,00:38:23,Heat Ex Comp,0
34,06/28/21,00:46:23,Cooling,1
35,06/28/21,00:48:23,Heat Ex Comp,1
36,06/28/21,00:51:30,Heat Ex Comp,0
37,06/28/21,00:59:34,Cooling,1
38,06/28/21,01:01:30,Heat Ex Comp,1
39,06/28/21,01:04:38,Heat Ex Comp,0
40,06/28/21,01:12:24,Cooling,1
41,06/28/21,01:14:38,Heat Ex Comp,1
42,06/28/21,01:17:41,Heat Ex Comp,0
43,06/28/21,01:25:31,Cooling,1
44,06/28/21,01:27:41,Heat Ex Comp,1
45,06/28/21,01:30:47,Heat Ex Comp,0
46,06/28/21,01:38:52,Cooling,1
47,06/28/21,01:40:47,Heat Ex Comp,1
48,06/28/21,01:42:08,Effulent Coil,1
49,06/28/21,01:43:58,Heat Ex Comp,0
50,06/28/21,01:52:09,Cooling,1
51,06/28/21,01:53:58,Heat Ex Comp,1
52,06/28/21,01:55:56,Effulent Coil,0
53,06/28/21,01:56:59,Heat Ex Comp,0
54,06/28/21,01:57:15,Conductivity Pump,1
55,06/28/21,01:57:25,Conductivity Pump,0
56,06/28/21,01:59:25,Conductivity Pump,1
57,06/28/21,01:59:35,Conductivity Pump,0
58,06/28/21,02:03:48,Cooling,1
59,06/28/21,02:06:59,Heat Ex Comp,1
60,06/28/21,02:10:04,Heat Ex Comp,0
61,06/28/21,02:18:02,Cooling,1
62,06/28/21,02:20:04,Heat Ex Comp,1
63,06/28/21,02:23:11,Heat Ex Comp,0
64,06/28/21,02:31:04,Cooling,1
65,06/28/21,02:33:11,Heat Ex Comp,1
66,06/28/21,02:36:16,Heat Ex Comp,0
67,06/28/21,02:44:05,Cooling,1
68,06/28/21,02:46:16,Heat Ex Comp,1
69,06/28/21,02:49:24,Heat Ex Comp,0
70,06/28/21,02:57:23,Cooling,1
71,06/28/21,02:59:24,Heat Ex Comp,1
72,06/28/21,03:02:29,Heat Ex Comp,0
73,06/28/21,03:10:11,Cooling,1
74,06/28/21,03:12:29,Heat Ex Comp,1
75,06/28/21,03:15:35,Heat Ex Comp,0
76,06/28/21,03:22:08,Effulent Coil,1
77,06/28/21,03:23:09,Cooling,1
78,06/28/21,03:25:35,Heat Ex Comp,1
79,06/28/21,03:28:44,Heat Ex Comp,0
80,06/28/21,03:35:56,Effulent Coil,0
81,06/28/21,03:37:07,Cooling,1
82,06/28/21,03:38:45,Heat Ex Comp,1
83,06/28/21,03:41:44,Heat Ex Comp,0
84,06/28/21,03:49:36,Cooling,1
85,06/28/21,03:51:44,Heat Ex Comp,1
86,06/28/21,03:54:48,Heat Ex Comp,0
87,06/28/21,04:02:11,Cooling,1
88,06/28/21,04:04:47,Heat Ex Comp,1
89,06/28/21,04:07:54,Heat Ex Comp,0
90,06/28/21,04:15:26,Cooling,1
91,06/28/21,04:17:54,Heat Ex Comp,1
92,06/28/21,04:21:04,Heat Ex Comp,0
93,06/28/21,04:29:06,Cooling,1
94,06/28/21,04:31:05,Heat Ex Comp,1
95,06/28/21,04:34:10,Heat Ex Comp,0
96,06/28/21,04:42:23,Cooling,1
97,06/28/21,04:44:11,Heat Ex Comp,1
98,06/28/21,04:47:16,Heat Ex Comp,0
99,06/28/21,04:55:18,Cooling,1
100,06/28/21,04:57:15,Heat Ex Comp,1
101,06/28/21,05:00:21,Heat Ex Comp,0
102,06/28/21,05:02:08,Effulent Coil,1
103,06/28/21,05:07:10,Cooling,1
104,06/28/21,05:10:20,Heat Ex Comp,1
105,06/28/21,05:13:23,Heat Ex Comp,0
106,06/28/21,05:15:56,Effulent Coil,0
107,06/28/21,05:22:11,Cooling,1
108,06/28/21,05:23:23,Heat Ex Comp,1
109,06/28/21,05:26:27,Heat Ex Comp,0
110,06/28/21,05:34:38,Cooling,1
111,06/28/21,05:36:28,Heat Ex Comp,1
112,06/28/21,05:39:34,Heat Ex Comp,0
113,06/28/21,05:47:40,Cooling,1
114,06/28/21,05:49:35,Heat Ex Comp,1
115,06/28/21,05:52:46,Heat Ex Comp,0
116,06/28/21,05:59:50,Cooling,1
117,06/28/21,06:02:46,Heat Ex Comp,1
118,06/28/21,06:05:58,Heat Ex Comp,0
119,06/28/21,06:13:28,Cooling,1
120,06/28/21,06:15:58,Heat Ex Comp,1
121,06/28/21,06:19:05,Heat Ex Comp,0
122,06/28/21,06:27:09,Cooling,1
123,06/28/21,06:29:05,Heat Ex Comp,1
124,06/28/21,06:32:07,Heat Ex Comp,0
125,06/28/21,06:39:41,Cooling,1
