Row,Date,Time,Device,State
0,06/25/21,07:34:27,Heat Ex Comp,0
1,06/25/21,07:42:11,Cooling,1
2,06/25/21,07:44:28,Heat Ex Comp,1
3,06/25/21,07:47:32,Heat Ex Comp,0
4,06/25/21,07:55:09,Cooling,1
5,06/25/21,07:57:32,Heat Ex Comp,1
6,06/25/21,08:00:52,Heat Ex Comp,0
7,06/25/21,08:08:04,Cooling,1
8,06/25/21,08:10:52,Heat Ex Comp,1
9,06/25/21,08:14:12,Heat Ex Comp,0
10,06/25/21,08:21:17,Cooling,1
11,06/25/21,08:24:12,Heat Ex Comp,1
12,06/25/21,08:27:42,Heat Ex Comp,0
13,06/25/21,08:34:25,Cooling,1
14,06/25/21,08:37:42,Heat Ex Comp,1
15,06/25/21,08:41:05,Heat Ex Comp,0
16,06/25/21,08:41:57,Effulent Coil,1
17,06/25/21,08:47:08,Cooling,1
18,06/25/21,08:51:04,Heat Ex Comp,1
19,06/25/21,08:53:53,pH Pump,1
20,06/25/21,08:54:23,pH Pump,0
21,06/25/21,08:55:45,Effulent Coil,0
22,06/25/21,08:58:03,pH Pump,1
23,06/25/21,08:58:33,pH Pump,0
24,06/25/21,09:02:13,pH Pump,1
25,06/25/21,09:02:44,pH Pump,0
26,06/25/21,09:06:23,pH Pump,1
27,06/25/21,09:06:54,pH Pump,0
28,06/25/21,09:10:33,pH Pump,1
29,06/25/21,09:11:04,pH Pump,0
30,06/25/21,09:11:33,Heat Ex Comp,0
31,06/25/21,09:14:44,pH Pump,1
32,06/25/21,09:14:47,pH Pump,0
33,06/25/21,09:15:06,Heating,1
34,06/25/21,09:21:32,Heat Ex Comp,1
35,06/25/21,09:35:05,Heat Ex Comp,0
36,06/25/21,09:36:55,Cooling,1
37,06/25/21,09:45:05,Heat Ex Comp,1
38,06/25/21,09:52:37,Heat Ex Comp,0
39,06/25/21,09:57:32,Cooling,1
40,06/25/21,10:02:36,Heat Ex Comp,1
41,06/25/21,10:06:15,Heat Ex Comp,0
42,06/25/21,10:12:20,Cooling,1
43,06/25/21,10:16:14,Heat Ex Comp,1
44,06/25/21,10:19:45,Heat Ex Comp,0
45,06/25/21,10:21:57,Effulent Coil,1
46,06/25/21,10:26:18,Cooling,1
47,06/25/21,10:29:46,Heat Ex Comp,1
48,06/25/21,10:33:07,Heat Ex Comp,0
49,06/25/21,10:35:45,Effulent Coil,0
50,06/25/21,10:40:10,Cooling,1
51,06/25/21,10:43:08,Heat Ex Comp,1
52,06/25/21,10:46:20,Heat Ex Comp,0
53,06/25/21,10:53:31,Cooling,1
54,06/25/21,10:56:21,Heat Ex Comp,1
55,06/25/21,10:59:33,Heat Ex Comp,0
56,06/25/21,11:06:36,Cooling,1
57,06/25/21,11:09:34,Heat Ex Comp,1
58,06/25/21,11:12:45,Heat Ex Comp,0
59,06/25/21,11:19:18,Cooling,1
60,06/25/21,11:22:45,Heat Ex Comp,1
61,06/25/21,11:25:58,Heat Ex Comp,0
62,06/25/21,11:27:09,Conductivity Pump,1
63,06/25/21,11:27:20,Conductivity Pump,0
64,06/25/21,11:29:20,Conductivity Pump,1
65,06/25/21,11:29:29,Conductivity Pump,0
66,06/25/21,11:33:40,Cooling,1
67,06/25/21,11:35:58,Heat Ex Comp,1
68,06/25/21,11:39:06,Heat Ex Comp,0
69,06/25/21,11:46:57,Cooling,1
70,06/25/21,11:49:06,Heat Ex Comp,1
71,06/25/21,11:52:15,Heat Ex Comp,0
72,06/25/21,12:00:01,Cooling,1
73,06/25/21,12:01:57,Effulent Coil,1
74,06/25/21,12:02:15,Heat Ex Comp,1
75,06/25/21,12:15:17,Heat Ex Comp,0
76,06/25/21,12:15:45,Effulent Coil,0
77,06/25/21,12:17:28,pH Pump,1
78,06/25/21,12:17:58,pH Pump,0
79,06/25/21,12:21:38,pH Pump,1
80,06/25/21,12:22:08,pH Pump,0
81,06/25/21,12:22:34,Heating,1
82,06/25/21,12:25:17,Heat Ex Comp,1
83,06/25/21,12:25:48,pH Pump,1
84,06/25/21,12:26:18,pH Pump,0
85,06/25/21,12:29:58,pH Pump,1
86,06/25/21,12:30:28,pH Pump,0
87,06/25/21,12:34:08,pH Pump,1
88,06/25/21,12:34:18,Heat Ex Comp,0
89,06/25/21,12:34:38,pH Pump,0
90,06/25/21,12:37:18,Cooling,1
91,06/25/21,12:44:18,Heat Ex Comp,1
92,06/25/21,12:51:57,Heat Ex Comp,0
93,06/25/21,12:56:59,Cooling,1
94,06/25/21,13:01:57,Heat Ex Comp,1
95,06/25/21,13:05:36,Heat Ex Comp,0
96,06/25/21,13:11:35,Cooling,1
97,06/25/21,13:15:36,Heat Ex Comp,1
98,06/25/21,13:19:06,Heat Ex Comp,0
99,06/25/21,13:25:41,Cooling,1
100,06/25/21,13:29:06,Heat Ex Comp,1
101,06/25/21,13:32:32,Heat Ex Comp,0
102,06/25/21,13:39:19,Cooling,1
