Row,Date,Time,Device,State
0,04/12/21,23:06:24,Heat Ex Comp,1
1,04/12/21,23:09:21,Heat Ex Comp,0
2,04/12/21,23:18:33,Cooling,1
3,04/12/21,23:19:21,Heat Ex Comp,1
4,04/12/21,23:22:19,Heat Ex Comp,0
5,04/12/21,23:31:41,Cooling,1
6,04/12/21,23:32:19,Heat Ex Comp,1
7,04/12/21,23:35:20,Heat Ex Comp,0
8,04/12/21,23:44:30,Cooling,1
9,04/12/21,23:45:20,Heat Ex Comp,1
10,04/12/21,23:48:18,Heat Ex Comp,0
11,04/10/21,11:52:44,Heat Ex Comp,0
12,04/10/21,11:55:21,Cooling,1
13,04/10/21,12:02:44,Heat Ex Comp,1
14,04/10/21,12:26:15,Heat Ex Comp,0
15,04/10/21,12:28:50,Effulent Coil,1
16,04/10/21,12:29:19,Heating,1
17,04/10/21,12:36:15,Heat Ex Comp,1
18,04/10/21,12:41:26,Effulent Coil,0
19,04/10/21,12:46:55,Heat Ex Comp,0
20,04/10/21,12:47:04,Cooling,1
21,04/10/21,12:54:35,Effulent Coil,1
22,04/10/21,12:56:39,Effulent Coil,0
23,04/10/21,12:56:55,Heat Ex Comp,1
24,04/10/21,13:00:19,Heat Ex Comp,0
25,04/10/21,13:05:55,Cooling,1
26,04/10/21,13:07:28,pH Pump,1
27,04/10/21,13:07:58,pH Pump,0
28,04/10/21,13:10:19,Heat Ex Comp,1
29,04/10/21,13:11:38,pH Pump,1
30,04/10/21,13:12:08,pH Pump,0
31,04/10/21,13:13:44,Heat Ex Comp,0
32,04/10/21,13:15:48,pH Pump,1
33,04/10/21,13:16:18,pH Pump,0
34,04/10/21,13:19:57,Cooling,1
35,04/10/21,13:19:58,pH Pump,1
36,04/10/21,13:20:28,pH Pump,0
37,04/10/21,13:23:43,Heat Ex Comp,1
38,04/10/21,13:24:08,pH Pump,1
39,04/10/21,13:24:38,pH Pump,0
40,04/10/21,13:27:06,Heat Ex Comp,0
41,04/10/21,13:33:59,Cooling,1
42,04/10/21,13:37:06,Heat Ex Comp,1
43,04/10/21,13:40:10,Heat Ex Comp,0
44,04/10/21,13:46:24,Cooling,1
45,04/10/21,13:50:10,Heat Ex Comp,1
46,04/10/21,13:54:03,pH Pump,1
47,04/10/21,13:54:33,pH Pump,0
48,04/10/21,13:57:03,pH Pump,1
49,04/10/21,13:57:33,pH Pump,0
50,04/10/21,14:01:13,pH Pump,1
51,04/10/21,14:01:43,pH Pump,0
52,04/10/21,14:05:23,pH Pump,1
53,04/10/21,14:05:53,pH Pump,0
54,04/10/21,14:06:57,Heat Ex Comp,0
55,04/10/21,14:07:04,Heating,1
56,04/10/21,14:08:51,Effulent Coil,1
57,04/10/21,14:21:27,Effulent Coil,0
58,04/10/21,14:53:45,Heat Ex Comp,1
59,04/10/21,14:53:45,Cooling,1
60,04/10/21,14:56:38,Heat Ex Comp,0
61,04/10/21,15:06:49,Heat Ex Comp,1
62,04/10/21,15:06:49,Cooling,1
63,04/10/21,15:09:39,Heat Ex Comp,0
64,04/10/21,15:19:27,Cooling,1
65,04/10/21,15:19:40,Heat Ex Comp,1
66,04/10/21,15:22:37,Heat Ex Comp,0
67,04/10/21,15:32:07,Cooling,1
68,04/10/21,15:32:37,Heat Ex Comp,1
69,04/10/21,15:35:33,Heat Ex Comp,0
70,04/10/21,15:44:33,Cooling,1
71,04/10/21,15:45:32,Heat Ex Comp,1
72,04/10/21,15:48:33,Heat Ex Comp,0
73,04/10/21,15:48:51,Effulent Coil,1
74,04/10/21,15:55:57,Cooling,1
75,04/10/21,15:58:34,Heat Ex Comp,1
76,04/10/21,16:01:27,Heat Ex Comp,0
77,04/10/21,16:01:27,Effulent Coil,0
78,04/10/21,16:10:36,Cooling,1
79,04/10/21,16:11:27,Heat Ex Comp,1
80,04/10/21,16:14:21,Heat Ex Comp,0
81,04/10/21,16:22:50,Cooling,1
82,04/10/21,16:24:21,Heat Ex Comp,1
83,04/10/21,16:27:20,Heat Ex Comp,0
84,04/10/21,16:36:23,Cooling,1
85,04/10/21,16:37:20,Heat Ex Comp,1
86,04/10/21,16:40:18,Heat Ex Comp,0
87,04/10/21,16:49:21,Cooling,1
88,04/10/21,16:50:18,Heat Ex Comp,1
89,04/10/21,16:53:15,Heat Ex Comp,0
90,04/10/21,17:02:03,Cooling,1
91,04/10/21,17:03:14,Heat Ex Comp,1
92,04/10/21,17:06:11,Heat Ex Comp,0
93,04/10/21,17:15:24,Cooling,1
94,04/10/21,17:16:12,Heat Ex Comp,1
95,04/10/21,17:19:09,Heat Ex Comp,0
96,04/10/21,17:28:17,Cooling,1
97,04/10/21,17:28:51,Effulent Coil,1
98,04/10/21,17:29:09,Heat Ex Comp,1
99,04/10/21,17:32:03,Heat Ex Comp,0
100,04/10/21,17:41:27,Effulent Coil,0
101,04/10/21,17:42:42,Heat Ex Comp,1
102,04/10/21,17:42:42,Cooling,1
103,04/10/21,17:45:36,Heat Ex Comp,0
104,04/10/21,17:55:00,Cooling,1
105,04/10/21,17:55:36,Heat Ex Comp,1
106,04/10/21,17:58:30,Heat Ex Comp,0
107,04/10/21,18:07:53,Cooling,1
108,04/10/21,18:08:29,Heat Ex Comp,1
