Row,Date,Time,Device,State
0,04/22/21,21:22:14,Effulent Coil,0
1,04/22/21,21:28:11,Heat Ex Comp,1
2,04/22/21,21:28:11,Cooling,1
3,04/22/21,21:31:08,Heat Ex Comp,0
4,04/22/21,21:41:03,Cooling,1
5,04/22/21,21:41:08,Heat Ex Comp,1
6,04/22/21,21:44:04,Heat Ex Comp,0
7,04/22/21,21:54:23,Heat Ex Comp,1
8,04/22/21,21:54:23,Cooling,1
9,04/22/21,21:57:18,Heat Ex Comp,0
10,04/22/21,22:06:27,Cooling,1
11,04/22/21,22:07:18,Heat Ex Comp,1
12,04/22/21,22:10:12,Heat Ex Comp,0
13,04/22/21,22:19:45,Cooling,1
14,04/22/21,22:20:12,Heat Ex Comp,1
15,04/22/21,22:23:06,Heat Ex Comp,0
16,04/22/21,22:33:05,Cooling,1
17,04/22/21,22:33:06,Heat Ex Comp,1
18,04/22/21,22:36:00,Heat Ex Comp,0
19,04/22/21,22:45:43,Cooling,1
20,04/22/21,22:46:00,Heat Ex Comp,1
21,04/22/21,22:48:58,Heat Ex Comp,0
22,04/22/21,22:49:38,Effulent Coil,1
23,04/22/21,22:58:30,Cooling,1
24,04/22/21,22:58:59,Heat Ex Comp,1
25,04/22/21,23:01:49,Heat Ex Comp,0
26,04/22/21,23:02:14,Effulent Coil,0
27,04/22/21,23:11:25,Cooling,1
28,04/22/21,23:11:49,Heat Ex Comp,1
29,04/22/21,23:14:45,Heat Ex Comp,0
30,04/22/21,23:23:55,Cooling,1
31,04/22/21,23:24:46,Heat Ex Comp,1
32,04/22/21,23:27:44,Heat Ex Comp,0
33,04/22/21,23:35:38,Cooling,1
34,04/22/21,23:37:44,Heat Ex Comp,1
35,04/22/21,23:40:46,Heat Ex Comp,0
36,04/22/21,23:49:21,Cooling,1
37,04/22/21,23:50:46,Heat Ex Comp,1
38,04/22/21,23:53:42,Heat Ex Comp,0
39,04/20/21,12:09:26,pH Pump,1
40,04/20/21,12:09:56,pH Pump,0
41,04/20/21,12:11:57,pH Pump,1
42,04/20/21,12:12:27,pH Pump,0
43,04/20/21,12:16:07,pH Pump,1
44,04/20/21,12:16:37,pH Pump,0
45,04/20/21,12:20:17,pH Pump,1
46,04/20/21,12:20:47,pH Pump,0
47,04/20/21,12:24:27,pH Pump,1
48,04/20/21,12:24:57,pH Pump,0
49,04/20/21,12:25:47,Heat Ex Comp,0
50,04/20/21,12:28:37,pH Pump,1
51,04/20/21,12:29:07,pH Pump,0
52,04/20/21,12:29:15,Heating,1
53,04/20/21,12:29:30,Effulent Coil,1
54,04/20/21,12:32:47,pH Pump,1
55,04/20/21,12:32:48,pH Pump,0
56,04/20/21,12:35:48,Heat Ex Comp,1
57,04/20/21,12:42:06,Effulent Coil,0
58,04/20/21,12:46:32,Heat Ex Comp,0
59,04/20/21,12:46:58,Cooling,1
