Row,Date,Time,Device,State
0,11/28/21,21:38:47,Heat Ex Comp,0
1,11/28/21,21:42:18,Effulent Coil,0
2,11/28/21,21:44:45,Cooling,1
3,11/28/21,21:48:47,Heat Ex Comp,1
4,11/28/21,21:51:28,Heat Ex Comp,0
5,11/28/21,21:57:51,Cooling,1
6,11/28/21,22:01:28,Heat Ex Comp,1
7,11/28/21,22:04:09,Heat Ex Comp,0
8,11/28/21,22:10:16,Cooling,1
9,11/28/21,22:14:09,Heat Ex Comp,1
10,11/28/21,22:16:48,Heat Ex Comp,0
11,11/28/21,22:22:53,Cooling,1
12,11/28/21,22:26:48,Heat Ex Comp,1
13,11/28/21,22:29:24,Heat Ex Comp,0
14,11/28/21,22:36:12,Cooling,1
15,11/28/21,22:39:24,Heat Ex Comp,1
16,11/28/21,22:41:57,Heat Ex Comp,0
17,11/28/21,22:46:13,Effulent Coil,1
18,11/28/21,22:48:09,Cooling,1
19,11/28/21,22:51:57,Heat Ex Comp,1
20,11/28/21,22:54:31,Heat Ex Comp,0
21,11/28/21,23:00:41,Cooling,1
22,11/28/21,23:02:18,Effulent Coil,0
23,11/28/21,23:04:31,Heat Ex Comp,1
24,11/28/21,23:07:00,Heat Ex Comp,0
25,11/28/21,23:12:56,Cooling,1
26,11/28/21,23:17:00,Heat Ex Comp,1
27,11/28/21,23:19:31,Heat Ex Comp,0
28,11/28/21,23:25:28,Cooling,1
29,11/28/21,23:29:31,Heat Ex Comp,1
30,11/28/21,23:32:05,Heat Ex Comp,0
31,11/28/21,23:37:32,Cooling,1
32,11/28/21,23:42:05,Heat Ex Comp,1
33,11/28/21,23:44:42,Heat Ex Comp,0
34,11/28/21,23:50:56,Cooling,1
35,11/28/21,23:54:42,Heat Ex Comp,1
36,11/28/21,23:57:25,Heat Ex Comp,0
37,11/29/21,00:03:50,Cooling,1
38,11/29/21,00:06:15,Effulent Coil,1
39,11/29/21,00:07:25,Heat Ex Comp,1
40,11/29/21,00:09:55,Heat Ex Comp,0
41,11/29/21,00:15:41,Cooling,1
42,11/29/21,00:19:56,Heat Ex Comp,1
43,11/29/21,00:22:19,Effulent Coil,0
44,11/29/21,00:22:30,Heat Ex Comp,0
45,11/29/21,00:28:46,Cooling,1
46,11/29/21,00:32:31,Heat Ex Comp,1
47,11/29/21,00:35:06,Heat Ex Comp,0
48,11/29/21,00:40:49,Cooling,1
49,11/29/21,00:45:07,Heat Ex Comp,1
50,11/29/21,00:47:42,Heat Ex Comp,0
51,11/29/21,00:53:35,Cooling,1
52,11/29/21,00:57:42,Heat Ex Comp,1
53,11/29/21,01:00:17,Heat Ex Comp,0
54,11/29/21,01:05:31,Cooling,1
55,11/29/21,01:10:17,Heat Ex Comp,1
56,11/29/21,01:12:48,Heat Ex Comp,0
57,11/29/21,01:18:46,Cooling,1
58,11/29/21,01:22:48,Heat Ex Comp,1
59,11/29/21,01:25:20,Heat Ex Comp,0
60,11/29/21,01:26:15,Effulent Coil,1
61,11/29/21,01:31:07,Cooling,1
62,11/29/21,01:35:20,Heat Ex Comp,1
63,11/29/21,01:38:06,Heat Ex Comp,0
64,11/29/21,01:42:20,Effulent Coil,0
65,11/29/21,01:44:28,Cooling,1
66,11/29/21,01:48:06,Heat Ex Comp,1
67,11/29/21,01:50:45,Heat Ex Comp,0
68,11/29/21,01:56:55,Cooling,1
69,11/29/21,02:00:45,Heat Ex Comp,1
70,11/29/21,02:03:26,Heat Ex Comp,0
71,11/29/21,02:09:53,Cooling,1
72,11/29/21,02:13:26,Heat Ex Comp,1
73,11/29/21,02:16:07,Heat Ex Comp,0
74,11/29/21,02:22:42,Cooling,1
75,11/29/21,02:26:07,Heat Ex Comp,1
76,11/29/21,02:28:38,Heat Ex Comp,0
77,11/29/21,02:34:47,Cooling,1
78,11/29/21,02:38:38,Heat Ex Comp,1
79,11/29/21,02:41:09,Heat Ex Comp,0
80,11/29/21,02:46:15,Effulent Coil,1
81,11/29/21,02:47:18,Cooling,1
82,11/29/21,02:51:09,Heat Ex Comp,1
83,11/29/21,02:53:59,Heat Ex Comp,0
84,11/29/21,03:00:24,Cooling,1
85,11/29/21,03:02:20,Effulent Coil,0
86,11/29/21,03:03:59,Heat Ex Comp,1
87,11/29/21,03:06:42,Heat Ex Comp,0
88,11/29/21,03:13:17,Cooling,1
89,11/29/21,03:16:42,Heat Ex Comp,1
90,11/29/21,03:19:19,Heat Ex Comp,0
91,11/29/21,03:25:58,Cooling,1
92,11/29/21,03:29:19,Heat Ex Comp,1
93,11/29/21,03:31:59,Heat Ex Comp,0
94,11/29/21,03:37:53,Cooling,1
95,11/29/21,03:41:59,Heat Ex Comp,1
96,11/29/21,03:44:39,Heat Ex Comp,0
97,11/29/21,03:51:35,Cooling,1
98,11/29/21,03:54:39,Heat Ex Comp,1
99,11/29/21,03:57:13,Heat Ex Comp,0
100,11/29/21,04:04:03,Cooling,1
101,11/29/21,04:06:15,Effulent Coil,1
102,11/29/21,04:07:13,Heat Ex Comp,1
103,11/29/21,04:09:45,Heat Ex Comp,0
104,11/29/21,04:15:45,Cooling,1
105,11/29/21,04:19:45,Heat Ex Comp,1
106,11/29/21,04:22:20,Effulent Coil,0
107,11/29/21,04:22:24,Heat Ex Comp,0
108,11/29/21,04:28:40,Cooling,1
109,11/29/21,04:32:24,Heat Ex Comp,1
110,11/29/21,04:35:03,Heat Ex Comp,0
111,11/29/21,04:41:41,Cooling,1
112,11/29/21,04:45:03,Heat Ex Comp,1
113,11/29/21,04:47:37,Heat Ex Comp,0
114,11/29/21,04:54:23,Cooling,1
115,11/29/21,04:57:37,Heat Ex Comp,1
116,11/29/21,05:00:12,Heat Ex Comp,0
117,11/29/21,05:06:49,Cooling,1
118,11/29/21,05:10:12,Heat Ex Comp,1
119,11/29/21,05:12:47,Heat Ex Comp,0
120,11/29/21,05:19:50,Cooling,1
121,11/29/21,05:22:47,Heat Ex Comp,1
122,11/29/21,05:25:14,Heat Ex Comp,0
123,11/29/21,05:26:15,Effulent Coil,1
124,11/29/21,05:31:15,Cooling,1
125,11/29/21,05:35:14,Heat Ex Comp,1
126,11/29/21,05:37:56,Heat Ex Comp,0
127,11/29/21,05:42:20,Effulent Coil,0
128,11/29/21,05:44:38,Cooling,1
129,11/29/21,05:47:56,Heat Ex Comp,1
130,11/29/21,05:50:33,Heat Ex Comp,0
131,11/29/21,05:56:00,Cooling,1
132,11/29/21,06:00:33,Heat Ex Comp,1
133,11/29/21,06:03:01,Heat Ex Comp,0
134,11/29/21,06:09:12,Cooling,1
135,11/29/21,06:13:01,Heat Ex Comp,1
136,11/29/21,06:15:35,Heat Ex Comp,0
137,11/29/21,06:21:16,Cooling,1
138,11/29/21,06:25:35,Heat Ex Comp,1
139,11/29/21,06:28:22,Heat Ex Comp,0
140,11/29/21,06:35:07,Cooling,1
141,11/29/21,06:38:22,Heat Ex Comp,1
142,11/29/21,06:40:55,Heat Ex Comp,0
143,11/29/21,06:46:15,Effulent Coil,1
144,11/29/21,06:47:10,Cooling,1
145,11/29/21,06:50:55,Heat Ex Comp,1
146,11/29/21,06:53:40,Heat Ex Comp,0
147,11/29/21,06:59:48,Cooling,1
148,11/29/21,07:02:20,Effulent Coil,0
149,11/29/21,07:03:41,Heat Ex Comp,1
150,11/29/21,07:06:20,Heat Ex Comp,0
151,11/29/21,07:12:41,Cooling,1
152,11/29/21,07:16:21,Heat Ex Comp,1
153,11/29/21,07:18:56,Heat Ex Comp,0
154,11/29/21,07:25:16,Cooling,1
155,11/29/21,07:28:57,Heat Ex Comp,1
156,11/29/21,07:31:35,Heat Ex Comp,0
157,11/29/21,07:37:52,Cooling,1
158,11/29/21,07:41:36,Heat Ex Comp,1
159,11/29/21,07:44:18,Heat Ex Comp,0
160,11/29/21,07:50:47,Cooling,1
161,11/29/21,07:54:19,Heat Ex Comp,1
162,11/29/21,07:56:52,Heat Ex Comp,0
163,11/29/21,08:02:07,Cooling,1
164,11/29/21,08:06:16,Effulent Coil,1
165,11/29/21,08:06:53,Heat Ex Comp,1
166,11/29/21,08:09:27,Heat Ex Comp,0
167,11/29/21,08:14:30,Cooling,1
168,11/29/21,08:19:28,Heat Ex Comp,1
169,11/29/21,08:22:12,Heat Ex Comp,0
170,11/29/21,08:22:20,Effulent Coil,0
171,11/29/21,08:28:24,Cooling,1
172,11/29/21,08:32:13,Heat Ex Comp,1
173,11/29/21,08:34:46,Heat Ex Comp,0
174,11/29/21,08:40:31,Cooling,1
175,11/29/21,08:44:47,Heat Ex Comp,1
176,11/29/21,08:47:25,Heat Ex Comp,0
177,11/29/21,08:53:09,Cooling,1
178,11/29/21,08:57:24,Heat Ex Comp,1
179,11/29/21,08:59:58,Heat Ex Comp,0
180,11/29/21,09:05:18,Cooling,1
181,11/29/21,09:09:57,Heat Ex Comp,1
182,11/29/21,09:12:40,Heat Ex Comp,0
183,11/29/21,09:17:57,Cooling,1
184,11/29/21,09:20:24,pH Pump,1
185,11/29/21,09:20:54,pH Pump,0
186,11/29/21,09:22:40,Heat Ex Comp,1
187,11/29/21,09:23:04,pH Pump,1
188,11/29/21,09:23:34,pH Pump,0
189,11/29/21,09:26:16,Effulent Coil,1
190,11/29/21,09:27:14,pH Pump,1
191,11/29/21,09:27:45,pH Pump,0
192,11/29/21,09:31:24,pH Pump,1
193,11/29/21,09:31:55,pH Pump,0
194,11/29/21,09:32:19,Heat Ex Comp,0
195,11/29/21,09:34:10,Heating,1
196,11/29/21,09:35:35,pH Pump,1
197,11/29/21,09:35:36,pH Pump,0
198,11/29/21,09:42:19,Heat Ex Comp,1
199,11/29/21,09:42:21,Effulent Coil,0
200,11/29/21,09:46:50,Heat Ex Comp,0
201,11/29/21,09:50:24,Cooling,1
202,11/29/21,09:56:51,Heat Ex Comp,1
203,11/29/21,09:59:53,Heat Ex Comp,0
204,11/29/21,10:03:18,Cooling,1
205,11/29/21,10:09:53,Heat Ex Comp,1
206,11/29/21,10:10:49,pH Pump,1
207,11/29/21,10:11:19,pH Pump,0
208,11/29/21,10:13:29,Heat Ex Comp,0
209,11/29/21,10:14:59,pH Pump,1
210,11/29/21,10:15:29,pH Pump,0
211,11/29/21,10:17:51,Cooling,1
212,11/29/21,10:19:09,pH Pump,1
213,11/29/21,10:19:38,pH Pump,0
214,11/29/21,10:23:19,pH Pump,1
215,11/29/21,10:23:29,Heat Ex Comp,1
216,11/29/21,10:23:48,pH Pump,0
217,11/29/21,10:26:42,Heat Ex Comp,0
218,11/29/21,10:27:29,pH Pump,1
219,11/29/21,10:27:59,pH Pump,0
220,11/29/21,10:31:39,Cooling,1
221,11/29/21,10:31:39,pH Pump,1
222,11/29/21,10:32:09,pH Pump,0
223,11/29/21,10:35:49,pH Pump,1
224,11/29/21,10:36:19,pH Pump,0
225,11/29/21,10:36:42,Heat Ex Comp,1
226,11/29/21,10:39:51,Heat Ex Comp,0
227,11/29/21,10:39:59,pH Pump,1
228,11/29/21,10:40:29,pH Pump,0
229,11/29/21,10:44:08,pH Pump,1
230,11/29/21,10:44:39,Cooling,1
231,11/29/21,10:44:39,pH Pump,0
232,11/29/21,10:46:16,Effulent Coil,1
233,11/29/21,10:48:19,pH Pump,1
234,11/29/21,10:48:49,pH Pump,0
235,11/29/21,10:49:51,Heat Ex Comp,1
236,11/29/21,10:52:29,pH Pump,1
237,11/29/21,10:52:58,Heat Ex Comp,0
238,11/29/21,10:52:59,pH Pump,0
239,11/29/21,10:56:39,pH Pump,1
240,11/29/21,10:57:09,pH Pump,0
241,11/29/21,10:58:38,Cooling,1
242,11/29/21,11:00:49,pH Pump,1
243,11/29/21,11:01:19,pH Pump,0
244,11/29/21,11:02:21,Effulent Coil,0
245,11/29/21,11:02:58,Heat Ex Comp,1
246,11/29/21,11:04:59,pH Pump,1
247,11/29/21,11:05:29,pH Pump,0
248,11/29/21,11:06:00,Heat Ex Comp,0
249,11/29/21,11:09:09,pH Pump,1
250,11/29/21,11:09:39,pH Pump,0
251,11/29/21,11:12:03,Cooling,1
252,11/29/21,11:13:19,pH Pump,1
253,11/29/21,11:13:49,pH Pump,0
254,11/29/21,11:16:00,Heat Ex Comp,1
255,11/29/21,11:17:29,pH Pump,1
256,11/29/21,11:17:59,pH Pump,0
257,11/29/21,11:18:50,Heat Ex Comp,0
258,11/29/21,11:21:39,pH Pump,1
259,11/29/21,11:22:09,pH Pump,0
260,11/29/21,11:25:11,Cooling,1
261,11/29/21,11:25:49,pH Pump,1
262,11/29/21,11:26:19,pH Pump,0
263,11/29/21,11:28:50,Heat Ex Comp,1
264,11/29/21,11:29:59,pH Pump,1
265,11/29/21,11:30:29,pH Pump,0
266,11/29/21,11:34:09,pH Pump,1
267,11/29/21,11:34:39,pH Pump,0
268,11/29/21,11:38:19,pH Pump,1
269,11/29/21,11:38:49,pH Pump,0
270,11/29/21,11:42:29,pH Pump,1
271,11/29/21,11:42:59,pH Pump,0
272,11/29/21,11:43:14,Heat Ex Comp,0
273,11/29/21,11:45:59,Heating,1
274,11/29/21,11:46:39,pH Pump,1
275,11/29/21,11:47:09,pH Pump,0
276,11/29/21,11:50:49,pH Pump,1
277,11/29/21,11:51:19,pH Pump,0
278,11/29/21,11:53:14,Heat Ex Comp,1
279,11/29/21,11:54:59,pH Pump,1
280,11/29/21,11:55:29,pH Pump,0
281,11/29/21,11:57:05,Heat Ex Comp,0
282,11/29/21,11:59:09,pH Pump,1
283,11/29/21,11:59:39,pH Pump,0
284,11/29/21,12:03:19,pH Pump,1
285,11/29/21,12:03:49,pH Pump,0
286,11/29/21,12:06:16,Effulent Coil,1
287,11/29/21,12:07:29,pH Pump,1
