Row,Date,Time,Device,State
0,10/18/21,03:43:59,Heat Ex Comp,0
1,10/18/21,03:47:01,Effulent Coil,0
2,10/18/21,03:54:25,Heat Ex Comp,1
3,10/18/21,03:54:25,Cooling,1
4,10/18/21,03:57:48,Heat Ex Comp,0
5,10/18/21,04:07:50,Heat Ex Comp,1
6,10/18/21,04:07:50,Cooling,1
7,10/18/21,04:11:13,Heat Ex Comp,0
8,10/18/21,04:22:01,Heat Ex Comp,1
9,10/18/21,04:22:01,Cooling,1
10,10/18/21,04:25:23,Heat Ex Comp,0
11,10/18/21,04:36:13,Heat Ex Comp,1
12,10/18/21,04:36:13,Cooling,1
13,10/18/21,04:39:41,Heat Ex Comp,0
14,10/18/21,04:50:24,Heat Ex Comp,1
15,10/18/21,04:50:24,Cooling,1
16,10/18/21,04:53:49,Heat Ex Comp,0
17,10/18/21,04:58:04,Effulent Coil,1
18,10/18/21,05:02:43,Cooling,1
19,10/18/21,05:03:49,Heat Ex Comp,1
20,10/18/21,05:07:02,Effulent Coil,0
21,10/18/21,05:07:16,Heat Ex Comp,0
22,10/18/21,05:18:39,Heat Ex Comp,1
23,10/18/21,05:18:39,Cooling,1
24,10/18/21,05:22:02,Heat Ex Comp,0
25,10/18/21,05:32:43,Heat Ex Comp,1
26,10/18/21,05:32:43,Cooling,1
27,10/18/21,05:36:05,Heat Ex Comp,0
28,10/18/21,05:47:53,Heat Ex Comp,1
29,10/18/21,05:47:53,Cooling,1
30,10/18/21,05:51:17,Heat Ex Comp,0
31,10/18/21,06:01:35,Heat Ex Comp,1
32,10/18/21,06:01:35,Cooling,1
33,10/18/21,06:05:01,Heat Ex Comp,0
34,10/18/21,06:14:46,Cooling,1
35,10/18/21,06:15:00,Heat Ex Comp,1
36,10/18/21,06:18:04,Effulent Coil,1
37,10/18/21,06:18:18,Heat Ex Comp,0
38,10/18/21,06:27:01,Effulent Coil,0
39,10/18/21,06:28:42,Heat Ex Comp,1
40,10/18/21,06:28:42,Cooling,1
41,10/18/21,06:32:12,Heat Ex Comp,0
42,10/18/21,06:42:47,Heat Ex Comp,1
43,10/18/21,06:42:47,Cooling,1
44,10/18/21,06:46:09,Heat Ex Comp,0
45,10/18/21,06:57:23,Heat Ex Comp,1
46,10/18/21,06:57:23,Cooling,1
47,10/18/21,07:00:47,Heat Ex Comp,0
48,10/18/21,07:11:37,Heat Ex Comp,1
49,10/18/21,07:11:37,Cooling,1
50,10/18/21,07:15:04,Heat Ex Comp,0
51,10/18/21,07:25:46,Heat Ex Comp,1
52,10/18/21,07:25:46,Cooling,1
53,10/18/21,07:29:10,Heat Ex Comp,0
54,10/18/21,07:38:04,Effulent Coil,1
55,10/18/21,07:39:35,Heat Ex Comp,1
56,10/18/21,07:39:35,Cooling,1
57,10/18/21,07:43:13,Heat Ex Comp,0
58,10/18/21,07:47:02,Effulent Coil,0
59,10/18/21,07:53:02,Cooling,1
60,10/18/21,07:53:13,Heat Ex Comp,1
61,10/18/21,07:56:39,Heat Ex Comp,0
62,10/18/21,08:07:20,Heat Ex Comp,1
63,10/18/21,08:07:20,Cooling,1
64,10/18/21,08:10:42,Heat Ex Comp,0
65,10/18/21,08:21:00,Heat Ex Comp,1
66,10/18/21,08:21:00,Cooling,1
67,10/18/21,08:24:27,Heat Ex Comp,0
68,10/18/21,08:35:19,Heat Ex Comp,1
69,10/18/21,08:35:19,Cooling,1
70,10/18/21,08:38:43,Heat Ex Comp,0
71,10/18/21,08:49:32,Heat Ex Comp,1
72,10/18/21,08:49:32,Cooling,1
73,10/18/21,08:53:01,Heat Ex Comp,0
74,10/18/21,08:58:04,Effulent Coil,1
75,10/18/21,09:02:27,Cooling,1
76,10/18/21,09:03:00,Heat Ex Comp,1
77,10/18/21,09:06:30,Heat Ex Comp,0
78,10/18/21,09:07:02,Effulent Coil,0
79,10/18/21,09:16:38,Heat Ex Comp,1
80,10/18/21,09:16:38,Cooling,1
81,10/18/21,09:20:00,Heat Ex Comp,0
82,10/18/21,09:25:34,Cooling,1
83,10/18/21,09:30:01,Heat Ex Comp,1
84,10/18/21,09:45:50,pH Pump,1
85,10/18/21,09:46:20,pH Pump,0
86,10/18/21,09:48:46,Heat Ex Comp,0
87,10/18/21,09:49:40,pH Pump,1
88,10/18/21,09:50:10,pH Pump,0
89,10/18/21,09:52:45,Heating,1
90,10/18/21,09:53:50,pH Pump,1
91,10/18/21,09:54:20,pH Pump,0
92,10/18/21,09:58:00,pH Pump,1
93,10/18/21,09:58:30,pH Pump,0
94,10/18/21,09:58:46,Heat Ex Comp,1
95,10/18/21,10:02:10,pH Pump,1
96,10/18/21,10:02:40,pH Pump,0
97,10/18/21,10:06:20,pH Pump,1
98,10/18/21,10:06:50,pH Pump,0
99,10/18/21,10:09:03,Heat Ex Comp,0
100,10/18/21,10:10:30,pH Pump,1
101,10/18/21,10:11:00,pH Pump,0
102,10/18/21,10:11:06,Cooling,1
103,10/18/21,10:18:04,Effulent Coil,1
104,10/18/21,10:19:03,Heat Ex Comp,1
105,10/18/21,10:24:20,Heat Ex Comp,0
106,10/18/21,10:27:02,Effulent Coil,0
107,10/18/21,10:29:41,Cooling,1
108,10/18/21,10:34:20,Heat Ex Comp,1
109,10/18/21,10:38:35,Heat Ex Comp,0
110,10/18/21,10:42:33,pH Pump,1
111,10/18/21,10:43:03,pH Pump,0
112,10/18/21,10:46:05,Cooling,1
113,10/18/21,10:46:08,pH Pump,1
114,10/18/21,10:46:38,pH Pump,0
115,10/18/21,10:48:35,Heat Ex Comp,1
116,10/18/21,10:50:18,pH Pump,1
117,10/18/21,10:50:49,pH Pump,0
118,10/18/21,10:52:18,Heat Ex Comp,0
119,10/18/21,10:54:29,pH Pump,1
120,10/18/21,10:54:59,pH Pump,0
121,10/18/21,10:58:39,pH Pump,1
122,10/18/21,10:59:08,pH Pump,0
123,10/18/21,10:59:37,Cooling,1
124,10/18/21,11:02:18,Heat Ex Comp,1
125,10/18/21,11:02:48,pH Pump,1
126,10/18/21,11:03:18,pH Pump,0
127,10/18/21,11:05:50,Heat Ex Comp,0
128,10/18/21,11:15:09,Cooling,1
129,10/18/21,11:15:50,Heat Ex Comp,1
130,10/18/21,11:19:14,Heat Ex Comp,0
131,10/18/21,11:29:13,Cooling,1
132,10/18/21,11:29:14,Heat Ex Comp,1
133,10/18/21,11:32:38,Heat Ex Comp,0
