Row,Date,Time,Device,State
0,09/01/21,04:29:49,Heat Ex Comp,0
1,09/01/21,04:38:28,Cooling,1
2,09/01/21,04:39:48,Heat Ex Comp,1
3,09/01/21,04:43:19,Heat Ex Comp,0
4,09/01/21,04:52:24,Cooling,1
5,09/01/21,04:53:20,Heat Ex Comp,1
6,09/01/21,04:56:45,Heat Ex Comp,0
7,09/01/21,05:06:02,Cooling,1
8,09/01/21,05:06:21,Effulent Coil,1
9,09/01/21,05:06:46,Heat Ex Comp,1
10,09/01/21,05:10:09,Heat Ex Comp,0
11,09/01/21,05:18:56,Cooling,1
12,09/01/21,05:20:08,Heat Ex Comp,1
13,09/01/21,05:21:45,Effulent Coil,0
14,09/01/21,05:23:38,Heat Ex Comp,0
15,09/01/21,05:25:29,Conductivity Pump,1
16,09/01/21,05:25:38,Conductivity Pump,0
17,09/01/21,05:27:39,Conductivity Pump,1
18,09/01/21,05:27:48,Conductivity Pump,0
19,09/01/21,05:29:49,Conductivity Pump,1
20,09/01/21,05:29:58,Conductivity Pump,0
21,09/01/21,05:32:34,Cooling,1
22,09/01/21,05:33:39,Heat Ex Comp,1
23,09/01/21,05:37:02,Heat Ex Comp,0
24,09/01/21,05:45:54,Cooling,1
25,09/01/21,05:47:03,Heat Ex Comp,1
26,09/01/21,05:50:26,Heat Ex Comp,0
27,09/01/21,05:58:59,Cooling,1
28,09/01/21,06:00:26,Heat Ex Comp,1
29,09/01/21,06:03:54,Heat Ex Comp,0
30,09/01/21,06:12:21,Cooling,1
31,09/01/21,06:13:54,Heat Ex Comp,1
32,09/01/21,06:17:24,Heat Ex Comp,0
33,09/01/21,06:26:13,Cooling,1
34,09/01/21,06:27:24,Heat Ex Comp,1
35,09/01/21,06:30:47,Heat Ex Comp,0
36,09/01/21,06:39:07,Cooling,1
37,09/01/21,06:40:46,Heat Ex Comp,1
38,09/01/21,06:44:14,Heat Ex Comp,0
39,09/01/21,06:46:22,Effulent Coil,1
40,09/01/21,06:51:36,Cooling,1
41,09/01/21,06:54:14,Heat Ex Comp,1
42,09/01/21,06:57:40,Heat Ex Comp,0
43,09/01/21,07:01:46,Effulent Coil,0
44,09/01/21,07:05:10,Cooling,1
45,09/01/21,07:07:40,Heat Ex Comp,1
46,09/01/21,07:11:13,Heat Ex Comp,0
47,09/01/21,07:19:49,Cooling,1
48,09/01/21,07:21:13,Heat Ex Comp,1
49,09/01/21,07:24:41,Heat Ex Comp,0
50,09/01/21,07:33:42,Cooling,1
