Row,Date,Time,Device,State
0,02/16/21,05:58:22,Heat Ex Comp,0
1,02/16/21,06:08:11,Cooling,1
2,02/16/21,06:08:22,Heat Ex Comp,1
3,02/16/21,06:11:22,Heat Ex Comp,0
4,02/16/21,06:21:05,Cooling,1
5,02/16/21,06:21:22,Heat Ex Comp,1
6,02/16/21,06:24:25,Heat Ex Comp,0
7,02/16/21,06:32:17,Effulent Coil,1
8,02/16/21,06:34:14,Cooling,1
9,02/16/21,06:34:25,Heat Ex Comp,1
10,02/16/21,06:37:32,Heat Ex Comp,0
11,02/16/21,06:45:34,Effulent Coil,0
12,02/16/21,06:49:04,Heat Ex Comp,1
13,02/16/21,06:49:04,Cooling,1
14,02/16/21,06:52:09,Heat Ex Comp,0
15,02/16/21,07:02:17,Heat Ex Comp,1
16,02/16/21,07:02:17,Cooling,1
17,02/16/21,07:05:22,Heat Ex Comp,0
18,02/16/21,07:15:28,Heat Ex Comp,1
19,02/16/21,07:15:28,Cooling,1
20,02/16/21,07:18:28,Heat Ex Comp,0
21,02/16/21,07:28:25,Cooling,1
22,02/16/21,07:28:28,Heat Ex Comp,1
23,02/16/21,07:31:28,Heat Ex Comp,0
24,02/16/21,07:41:10,Cooling,1
25,02/16/21,07:41:28,Heat Ex Comp,1
26,02/16/21,07:44:31,Heat Ex Comp,0
27,02/16/21,07:54:45,Heat Ex Comp,1
28,02/16/21,07:54:45,Cooling,1
29,02/16/21,07:57:45,Heat Ex Comp,0
30,02/16/21,08:08:07,Heat Ex Comp,1
31,02/16/21,08:08:07,Cooling,1
32,02/16/21,08:11:09,Heat Ex Comp,0
33,02/16/21,08:12:17,Effulent Coil,1
34,02/16/21,08:20:10,Cooling,1
35,02/16/21,08:21:10,Heat Ex Comp,1
36,02/16/21,08:24:06,Heat Ex Comp,0
37,02/16/21,08:25:35,Effulent Coil,0
38,02/16/21,08:34:04,Cooling,1
39,02/16/21,08:34:06,Heat Ex Comp,1
40,02/16/21,08:37:12,Heat Ex Comp,0
41,02/16/21,08:47:26,Heat Ex Comp,1
42,02/16/21,08:47:26,Cooling,1
43,02/16/21,08:50:28,Heat Ex Comp,0
44,02/16/21,09:00:39,Heat Ex Comp,1
45,02/16/21,09:00:39,Cooling,1
46,02/16/21,09:03:43,Heat Ex Comp,0
47,02/16/21,09:13:14,Cooling,1
48,02/16/21,09:13:43,Heat Ex Comp,1
49,02/16/21,09:16:42,Heat Ex Comp,0
50,02/16/21,09:22:57,Cooling,1
51,02/16/21,09:23:19,pH Pump,1
52,02/16/21,09:23:50,pH Pump,0
53,02/16/21,09:26:42,Heat Ex Comp,1
54,02/16/21,09:26:59,pH Pump,1
55,02/16/21,09:27:30,pH Pump,0
56,02/16/21,09:31:09,pH Pump,1
57,02/16/21,09:31:39,pH Pump,0
58,02/16/21,09:35:19,pH Pump,1
59,02/16/21,09:35:49,pH Pump,0
60,02/16/21,09:39:29,pH Pump,1
61,02/16/21,09:39:59,pH Pump,0
62,02/16/21,09:43:39,pH Pump,1
63,02/16/21,09:44:09,pH Pump,0
64,02/16/21,09:47:47,Heat Ex Comp,0
65,02/16/21,09:47:50,pH Pump,1
66,02/16/21,09:48:19,pH Pump,0
67,02/16/21,09:51:34,Heating,1
68,02/16/21,09:52:17,Effulent Coil,1
69,02/16/21,09:57:47,Heat Ex Comp,1
70,02/16/21,09:59:46,Heat Ex Comp,0
71,02/16/21,10:04:48,pH Pump,1
72,02/16/21,10:05:18,pH Pump,0
73,02/16/21,10:05:35,Effulent Coil,0
74,02/16/21,10:08:58,pH Pump,1
75,02/16/21,10:09:28,pH Pump,0
76,02/16/21,10:13:08,pH Pump,1
77,02/16/21,10:13:38,pH Pump,0
78,02/16/21,10:17:18,pH Pump,1
79,02/16/21,10:17:48,pH Pump,0
80,02/16/21,10:21:28,pH Pump,1
81,02/16/21,10:21:58,pH Pump,0
82,02/16/21,10:25:38,pH Pump,1
83,02/16/21,10:26:08,pH Pump,0
84,02/16/21,10:29:48,pH Pump,1
85,02/16/21,10:30:18,pH Pump,0
86,02/16/21,10:33:58,pH Pump,1
87,02/16/21,10:34:28,pH Pump,0
88,02/16/21,10:38:08,pH Pump,1
89,02/16/21,10:38:38,pH Pump,0
