Row,Date,Time,Device,State
0,08/12/21,07:23:34,Cooling,1
1,08/12/21,07:26:12,Heat Ex Comp,1
2,08/12/21,07:28:07,pH Pump,1
3,08/12/21,07:28:37,pH Pump,0
4,08/12/21,07:29:47,Heat Ex Comp,0
5,08/12/21,07:32:17,pH Pump,1
6,08/12/21,07:32:47,pH Pump,0
7,08/12/21,07:36:27,pH Pump,1
8,08/12/21,07:36:57,pH Pump,0
9,08/12/21,07:37:15,Cooling,1
10,08/12/21,07:39:47,Heat Ex Comp,1
11,08/12/21,07:40:37,pH Pump,1
12,08/12/21,07:41:07,pH Pump,0
13,08/12/21,07:43:22,Heat Ex Comp,0
14,08/12/21,07:51:13,Cooling,1
15,08/12/21,07:53:22,Heat Ex Comp,1
16,08/12/21,07:56:59,Heat Ex Comp,0
17,08/12/21,08:05:27,Cooling,1
18,08/12/21,08:06:59,Heat Ex Comp,1
19,08/12/21,08:10:20,Heat Ex Comp,0
20,08/12/21,08:18:28,Cooling,1
21,08/12/21,08:20:20,Heat Ex Comp,1
22,08/12/21,08:23:48,Heat Ex Comp,0
23,08/12/21,08:25:04,Effulent Coil,1
24,08/12/21,08:30:46,Cooling,1
25,08/12/21,08:33:48,Heat Ex Comp,1
26,08/12/21,08:35:45,pH Pump,1
27,08/12/21,08:36:15,pH Pump,0
28,08/12/21,08:38:06,pH Pump,1
29,08/12/21,08:38:36,pH Pump,0
30,08/12/21,08:42:16,pH Pump,1
31,08/12/21,08:42:46,pH Pump,0
32,08/12/21,08:45:22,Heat Ex Comp,0
33,08/12/21,08:46:26,pH Pump,1
34,08/12/21,08:46:56,pH Pump,0
35,08/12/21,08:48:17,Heating,1
36,08/12/21,08:52:46,Effulent Coil,0
37,08/12/21,08:55:22,Heat Ex Comp,1
38,08/12/21,09:00:26,Heat Ex Comp,0
39,08/12/21,09:02:38,Cooling,1
40,08/12/21,09:10:26,Heat Ex Comp,1
41,08/12/21,09:15:55,Heat Ex Comp,0
42,08/12/21,09:16:36,Conductivity Pump,1
