Row,Date,Time,Device,State
0,03/14/21,09:30:03,pH Pump,1
1,03/14/21,09:30:32,pH Pump,0
2,03/14/21,09:31:26,Heat Ex Comp,1
3,03/14/21,09:34:12,pH Pump,1
4,03/14/21,09:34:42,pH Pump,0
5,03/14/21,09:34:54,Heat Ex Comp,0
6,03/14/21,09:38:22,pH Pump,1
7,03/14/21,09:38:53,pH Pump,0
8,03/14/21,09:40:20,Cooling,1
9,03/14/21,09:42:33,pH Pump,1
10,03/14/21,09:43:03,pH Pump,0
11,03/14/21,09:44:54,Heat Ex Comp,1
12,03/14/21,09:48:22,Heat Ex Comp,0
13,03/14/21,09:54:39,Cooling,1
14,03/14/21,09:55:04,Effulent Coil,0
15,03/14/21,09:58:22,Heat Ex Comp,1
16,03/14/21,10:06:19,pH Pump,1
17,03/14/21,10:06:49,pH Pump,0
18,03/14/21,10:09:59,pH Pump,1
19,03/14/21,10:10:30,pH Pump,0
20,03/14/21,10:14:09,pH Pump,1
21,03/14/21,10:14:40,pH Pump,0
22,03/14/21,10:18:20,pH Pump,1
23,03/14/21,10:18:26,Heat Ex Comp,0
24,03/14/21,10:18:49,pH Pump,0
25,03/14/21,10:21:52,Heating,1
26,03/14/21,10:22:29,pH Pump,1
27,03/14/21,10:22:59,pH Pump,0
28,03/14/21,10:26:40,pH Pump,1
29,03/14/21,10:27:09,pH Pump,0
30,03/14/21,10:28:26,Heat Ex Comp,1
31,03/14/21,10:30:49,pH Pump,1
32,03/14/21,10:31:20,pH Pump,0
33,03/14/21,10:41:41,Heat Ex Comp,0
34,03/14/21,10:44:03,Cooling,1
35,03/14/21,10:51:41,Heat Ex Comp,1
36,03/14/21,10:52:23,Effulent Coil,1
37,03/14/21,10:57:43,Heat Ex Comp,0
38,03/14/21,11:01:50,Cooling,1
39,03/14/21,11:07:43,Heat Ex Comp,1
40,03/14/21,11:11:47,Heat Ex Comp,0
41,03/14/21,11:16:45,Cooling,1
42,03/14/21,11:21:47,Heat Ex Comp,1
43,03/14/21,11:25:37,Heat Ex Comp,0
44,03/14/21,11:31:05,Cooling,1
45,03/14/21,11:35:04,Effulent Coil,0
46,03/14/21,11:35:37,Heat Ex Comp,1
47,03/14/21,11:36:25,pH Pump,1
48,03/14/21,11:36:55,pH Pump,0
49,03/14/21,11:39:05,Heat Ex Comp,0
50,03/14/21,11:39:14,pH Pump,1
51,03/14/21,11:39:44,pH Pump,0
52,03/14/21,11:43:24,pH Pump,1
53,03/14/21,11:43:54,pH Pump,0
54,03/14/21,11:45:15,Cooling,1
55,03/14/21,11:47:34,pH Pump,1
56,03/14/21,11:48:04,pH Pump,0
57,03/14/21,11:49:04,Heat Ex Comp,1
58,03/14/21,11:51:44,pH Pump,1
59,03/14/21,11:52:14,pH Pump,0
60,03/14/21,11:52:21,Heat Ex Comp,0
61,03/14/21,11:59:06,Cooling,1
62,03/14/21,12:02:21,Heat Ex Comp,1
63,03/14/21,12:05:33,Heat Ex Comp,0
64,03/14/21,12:12:41,Cooling,1
65,03/14/21,12:15:33,Heat Ex Comp,1
66,03/14/21,12:18:45,Heat Ex Comp,0
67,03/14/21,12:26:21,Cooling,1
68,03/14/21,12:28:45,Heat Ex Comp,1
69,03/14/21,12:31:55,Heat Ex Comp,0
70,03/14/21,12:32:22,Effulent Coil,1
71,03/14/21,12:37:39,Cooling,1
72,03/14/21,12:41:55,Heat Ex Comp,1
73,03/14/21,12:45:15,Heat Ex Comp,0
74,03/14/21,12:51:52,Cooling,1
75,03/14/21,12:55:14,Heat Ex Comp,1
76,03/14/21,12:58:33,Heat Ex Comp,0
77,03/14/21,13:05:07,Cooling,1
78,03/14/21,13:08:33,Heat Ex Comp,1
79,03/14/21,13:12:27,Heat Ex Comp,0
80,03/14/21,13:15:05,Effulent Coil,0
81,03/14/21,13:18:22,Cooling,1
82,03/14/21,13:18:23,pH Pump,1
83,03/14/21,13:18:53,pH Pump,0
84,03/14/21,13:21:59,pH Pump,1
85,03/14/21,13:22:27,Heat Ex Comp,1
86,03/14/21,13:22:29,pH Pump,0
87,03/14/21,13:26:09,pH Pump,1
88,03/14/21,13:26:39,pH Pump,0
89,03/14/21,13:30:19,pH Pump,1
90,03/14/21,13:30:50,pH Pump,0
91,03/14/21,13:34:29,pH Pump,1
92,03/14/21,13:35:00,pH Pump,0
93,03/14/21,13:38:40,pH Pump,1
94,03/14/21,13:39:09,pH Pump,0
95,03/14/21,13:40:44,Heat Ex Comp,0
96,03/14/21,13:40:52,Heating,1
97,03/14/21,13:42:49,pH Pump,1
98,03/14/21,13:43:19,pH Pump,0
99,03/14/21,13:50:44,Heat Ex Comp,1
100,03/14/21,13:51:57,Heat Ex Comp,0
101,03/14/21,14:12:22,Effulent Coil,1
102,03/14/21,14:23:39,Heat Ex Comp,1
103,03/14/21,14:23:39,Cooling,1
104,03/14/21,14:26:18,Heat Ex Comp,0
105,03/14/21,14:36:32,Heat Ex Comp,1
106,03/14/21,14:36:32,Cooling,1
107,03/14/21,14:39:18,Heat Ex Comp,0
108,03/14/21,14:48:04,Cooling,1
109,03/14/21,14:49:18,Heat Ex Comp,1
110,03/14/21,14:52:05,Heat Ex Comp,0
111,03/14/21,14:55:05,Effulent Coil,0
112,03/14/21,14:58:48,Cooling,1
113,03/14/21,15:02:05,Heat Ex Comp,1
114,03/14/21,15:05:05,Heat Ex Comp,0
115,03/14/21,15:13:21,Cooling,1
116,03/14/21,15:15:05,Heat Ex Comp,1
117,03/14/21,15:18:02,Heat Ex Comp,0
118,03/14/21,15:26:15,Cooling,1
119,03/14/21,15:28:02,Heat Ex Comp,1
120,03/14/21,15:31:03,Heat Ex Comp,0
121,03/14/21,15:39:35,Cooling,1
122,03/14/21,15:41:04,Heat Ex Comp,1
123,03/14/21,15:44:03,Heat Ex Comp,0
124,03/14/21,15:52:16,Cooling,1
125,03/14/21,15:52:23,Effulent Coil,1
126,03/14/21,15:54:03,Heat Ex Comp,1
127,03/14/21,15:57:08,Heat Ex Comp,0
128,03/14/21,16:03:18,Cooling,1
129,03/14/21,16:07:07,Water Pump,0
130,03/14/21,16:07:07,Effulent Coil,0
131,03/14/21,16:07:09,Water Pump,1
132,03/14/21,16:07:09,Effulent Coil,1
133,03/14/21,16:08:09,Heat Ex Comp,1
134,03/14/21,16:08:09,pH Pump,1
135,03/14/21,16:08:39,pH Pump,0
136,03/14/21,16:11:27,Heat Ex Comp,0
137,03/14/21,16:12:19,pH Pump,1
138,03/14/21,16:12:49,pH Pump,0
139,03/14/21,16:16:29,pH Pump,1
140,03/14/21,16:16:59,pH Pump,0
141,03/14/21,16:18:10,Cooling,1
142,03/14/21,16:20:39,pH Pump,1
143,03/14/21,16:21:09,pH Pump,0
144,03/14/21,16:21:27,Heat Ex Comp,1
145,03/14/21,16:24:41,Heat Ex Comp,0
146,03/14/21,16:30:59,Cooling,1
147,03/14/21,16:34:42,Heat Ex Comp,1
148,03/14/21,16:38:01,Heat Ex Comp,0
149,03/14/21,16:38:10,Conductivity Pump,1
150,03/14/21,16:38:21,Conductivity Pump,0
151,03/14/21,16:40:21,Conductivity Pump,1
152,03/14/21,16:40:31,Conductivity Pump,0
153,03/14/21,16:42:31,Conductivity Pump,1
154,03/14/21,16:42:40,Conductivity Pump,0
155,03/14/21,16:44:47,Cooling,1
156,03/14/21,16:48:01,Heat Ex Comp,1
157,03/14/21,16:49:49,Effulent Coil,0
158,03/14/21,16:51:18,Heat Ex Comp,0
159,03/14/21,16:59:07,Cooling,1
160,03/14/21,17:01:18,Heat Ex Comp,1
161,03/14/21,17:04:22,Heat Ex Comp,0
162,03/14/21,17:12:13,Cooling,1
163,03/14/21,17:14:22,Heat Ex Comp,1
164,03/14/21,17:17:26,Heat Ex Comp,0
165,03/14/21,17:25:17,Cooling,1
166,03/14/21,17:27:27,Heat Ex Comp,1
167,03/14/21,17:30:24,Heat Ex Comp,0
168,03/14/21,17:38:26,Cooling,1
169,03/14/21,17:40:24,Heat Ex Comp,1
170,03/14/21,17:43:22,Heat Ex Comp,0
171,03/14/21,17:47:07,Effulent Coil,1
172,03/14/21,17:50:41,Cooling,1
173,03/14/21,17:53:22,Heat Ex Comp,1
174,03/14/21,17:56:26,Heat Ex Comp,0
175,03/14/21,18:03:14,Cooling,1
176,03/14/21,18:06:26,Heat Ex Comp,1
177,03/14/21,18:09:39,Heat Ex Comp,0
178,03/14/21,18:16:32,Cooling,1
179,03/14/21,18:19:39,Heat Ex Comp,1
180,03/14/21,18:22:42,Heat Ex Comp,0
181,03/14/21,18:23:52,Conductivity Pump,1
182,03/14/21,18:24:02,Conductivity Pump,0
183,03/14/21,18:25:09,Conductivity Pump,1
184,03/14/21,18:25:19,Conductivity Pump,0
185,03/14/21,18:27:19,Conductivity Pump,1
186,03/14/21,18:27:21,Conductivity Pump,0
187,03/14/21,18:29:03,Cooling,1
188,03/14/21,18:29:49,Effulent Coil,0
189,03/14/21,18:32:42,Heat Ex Comp,1
190,03/14/21,18:35:50,Heat Ex Comp,0
191,03/14/21,18:42:30,Cooling,1
192,03/14/21,18:45:50,Heat Ex Comp,1
193,03/14/21,18:48:53,Heat Ex Comp,0
194,03/14/21,18:56:34,Cooling,1
195,03/14/21,18:58:53,Heat Ex Comp,1
196,03/14/21,19:01:59,Heat Ex Comp,0
197,03/14/21,19:09:15,Cooling,1
198,03/14/21,19:11:59,Heat Ex Comp,1
199,03/14/21,19:14:58,Heat Ex Comp,0
200,03/14/21,19:22:55,Cooling,1
201,03/14/21,19:24:58,Heat Ex Comp,1
202,03/14/21,19:27:07,Effulent Coil,1
203,03/14/21,19:27:56,Heat Ex Comp,0
204,03/14/21,19:34:21,Cooling,1
205,03/14/21,19:37:56,Heat Ex Comp,1
206,03/14/21,19:41:07,Heat Ex Comp,0
207,03/14/21,19:48:26,Cooling,1
208,03/14/21,19:51:07,Heat Ex Comp,1
209,03/14/21,19:54:13,Heat Ex Comp,0
210,03/14/21,20:00:01,Conductivity Pump,1
