Row,Date,Time,Device,State
0,03/19/21,03:37:03,Cooling,1
1,03/19/21,03:38:03,Heat Ex Comp,1
2,03/19/21,03:40:56,Heat Ex Comp,0
3,03/19/21,03:47:24,Effulent Coil,1
4,03/19/21,03:49:08,Cooling,1
5,03/19/21,03:50:56,Heat Ex Comp,1
6,03/19/21,03:53:55,Heat Ex Comp,0
7,03/19/21,03:58:00,Effulent Coil,0
8,03/19/21,04:03:42,Cooling,1
9,03/19/21,04:03:55,Heat Ex Comp,1
10,03/19/21,04:06:45,Heat Ex Comp,0
11,03/19/21,04:16:28,Cooling,1
12,03/19/21,04:16:45,Heat Ex Comp,1
13,03/19/21,04:19:32,Heat Ex Comp,0
14,03/19/21,04:28:14,Cooling,1
15,03/19/21,04:29:32,Heat Ex Comp,1
16,03/19/21,04:32:24,Heat Ex Comp,0
17,03/19/21,04:41:38,Cooling,1
18,03/19/21,04:42:24,Heat Ex Comp,1
19,03/19/21,04:45:14,Heat Ex Comp,0
20,03/19/21,04:54:28,Cooling,1
21,03/19/21,04:55:14,Heat Ex Comp,1
22,03/19/21,04:58:01,Heat Ex Comp,0
23,03/19/21,05:05:59,Cooling,1
24,03/19/21,05:08:01,Heat Ex Comp,1
25,03/19/21,05:10:46,Heat Ex Comp,0
26,03/19/21,05:20:28,Cooling,1
27,03/19/21,05:20:46,Heat Ex Comp,1
28,03/19/21,05:23:33,Heat Ex Comp,0
29,03/19/21,05:27:25,Effulent Coil,1
30,03/19/21,05:32:20,Cooling,1
31,03/19/21,05:33:33,Heat Ex Comp,1
32,03/19/21,05:36:23,Heat Ex Comp,0
33,03/19/21,05:37:58,Conductivity Pump,1
34,03/19/21,05:38:01,Effulent Coil,0
35,03/19/21,05:38:08,Conductivity Pump,0
36,03/19/21,05:40:08,Conductivity Pump,1
37,03/19/21,05:40:18,Conductivity Pump,0
38,03/19/21,05:45:41,Cooling,1
39,03/19/21,05:46:23,Heat Ex Comp,1
40,03/19/21,05:49:10,Heat Ex Comp,0
41,03/19/21,05:58:52,Cooling,1
42,03/19/21,05:59:10,Heat Ex Comp,1
43,03/19/21,06:01:56,Heat Ex Comp,0
44,03/19/21,06:12:01,Heat Ex Comp,1
45,03/19/21,06:12:01,Cooling,1
46,03/19/21,06:14:47,Heat Ex Comp,0
47,03/19/21,06:23:20,Cooling,1
48,03/19/21,06:24:47,Heat Ex Comp,1
49,03/19/21,06:27:32,Heat Ex Comp,0
50,03/19/21,06:37:06,Cooling,1
51,03/19/21,06:37:32,Heat Ex Comp,1
52,03/19/21,06:40:15,Heat Ex Comp,0
53,03/19/21,06:50:56,Heat Ex Comp,1
54,03/19/21,06:50:56,Cooling,1
55,03/19/21,06:53:43,Heat Ex Comp,0
56,03/19/21,07:02:53,Cooling,1
57,03/19/21,07:03:43,Heat Ex Comp,1
58,03/19/21,07:06:33,Heat Ex Comp,0
59,03/19/21,07:07:25,Effulent Coil,1
60,03/19/21,07:15:28,Cooling,1
61,03/19/21,07:16:33,Heat Ex Comp,1
62,03/19/21,07:18:01,Effulent Coil,0
63,03/19/21,07:19:17,Heat Ex Comp,0
64,03/19/21,07:28:23,Cooling,1
65,03/19/21,07:29:17,Heat Ex Comp,1
66,03/19/21,07:32:01,Heat Ex Comp,0
67,03/19/21,07:41:39,Cooling,1
68,03/19/21,07:42:01,Heat Ex Comp,1
69,03/19/21,07:44:45,Heat Ex Comp,0
70,03/19/21,07:55:39,Heat Ex Comp,1
71,03/19/21,07:55:39,Cooling,1
72,03/19/21,07:58:26,Heat Ex Comp,0
73,03/19/21,08:08:01,Cooling,1
74,03/19/21,08:08:26,Heat Ex Comp,1
75,03/19/21,08:11:15,Heat Ex Comp,0
76,03/19/21,08:21:22,Heat Ex Comp,1
77,03/19/21,08:21:22,Cooling,1
78,03/19/21,08:31:23,pH Pump,1
79,03/19/21,08:31:53,pH Pump,0
80,03/19/21,08:33:50,pH Pump,1
81,03/19/21,08:34:20,pH Pump,0
82,03/19/21,08:38:00,pH Pump,1
83,03/19/21,08:38:30,pH Pump,0
84,03/19/21,08:40:39,Heat Ex Comp,0
85,03/19/21,08:42:10,pH Pump,1
86,03/19/21,08:42:39,pH Pump,0
87,03/19/21,08:43:52,Heating,1
88,03/19/21,08:46:19,pH Pump,1
89,03/19/21,08:46:50,pH Pump,0
90,03/19/21,08:47:25,Effulent Coil,1
91,03/19/21,08:50:39,Heat Ex Comp,1
92,03/19/21,08:58:01,Effulent Coil,0
93,03/19/21,09:03:59,Heat Ex Comp,0
94,03/19/21,09:06:36,Cooling,1
95,03/19/21,09:13:59,Heat Ex Comp,1
96,03/19/21,09:17:56,Heat Ex Comp,0
97,03/19/21,09:20:17,pH Pump,1
98,03/19/21,09:20:47,pH Pump,0
99,03/19/21,09:22:15,Cooling,1
100,03/19/21,09:24:27,pH Pump,1
101,03/19/21,09:24:57,pH Pump,0
102,03/19/21,09:27:56,Heat Ex Comp,1
103,03/19/21,09:28:37,pH Pump,1
104,03/19/21,09:29:07,pH Pump,0
105,03/19/21,09:31:25,Heat Ex Comp,0
106,03/19/21,09:32:47,pH Pump,1
107,03/19/21,09:33:17,pH Pump,0
108,03/19/21,09:36:52,Cooling,1
109,03/19/21,09:36:57,pH Pump,1
110,03/19/21,09:37:27,pH Pump,0
111,03/19/21,09:41:07,pH Pump,1
112,03/19/21,09:41:25,Heat Ex Comp,1
113,03/19/21,09:41:37,pH Pump,0
114,03/19/21,09:44:38,Heat Ex Comp,0
115,03/19/21,09:45:17,pH Pump,1
116,03/19/21,09:45:47,pH Pump,0
117,03/19/21,09:51:20,Cooling,1
118,03/19/21,09:54:38,Heat Ex Comp,1
119,03/19/21,09:57:37,Heat Ex Comp,0
120,03/19/21,10:05:01,Cooling,1
121,03/19/21,10:07:37,Heat Ex Comp,1
122,03/19/21,10:10:29,Heat Ex Comp,0
123,03/19/21,10:18:31,Cooling,1
124,03/19/21,10:20:29,Heat Ex Comp,1
125,03/19/21,10:23:25,Heat Ex Comp,0
126,03/19/21,10:27:25,Effulent Coil,1
127,03/19/21,10:31:25,Cooling,1
128,03/19/21,10:33:25,Heat Ex Comp,1
129,03/19/21,10:36:19,Heat Ex Comp,0
130,03/19/21,10:38:01,Effulent Coil,0
131,03/19/21,10:45:05,Cooling,1
132,03/19/21,10:46:20,Heat Ex Comp,1
133,03/19/21,10:49:10,Heat Ex Comp,0
134,03/19/21,10:57:52,Cooling,1
135,03/19/21,10:59:10,Heat Ex Comp,1
136,03/19/21,11:02:01,Heat Ex Comp,0
137,03/19/21,11:11:17,Cooling,1
138,03/19/21,11:12:00,Heat Ex Comp,1
139,03/19/21,11:14:48,Heat Ex Comp,0
140,03/19/21,11:23:59,Cooling,1
141,03/19/21,11:24:49,Heat Ex Comp,1
142,03/19/21,11:27:37,Heat Ex Comp,0
143,03/19/21,11:36:21,Cooling,1
144,03/19/21,11:37:37,Heat Ex Comp,1
145,03/19/21,11:40:29,Heat Ex Comp,0
146,03/19/21,11:45:43,Cooling,1
147,03/19/21,11:50:29,Heat Ex Comp,1
148,03/19/21,11:51:46,pH Pump,1
149,03/19/21,11:52:15,pH Pump,0
150,03/19/21,11:55:56,pH Pump,1
151,03/19/21,11:56:25,pH Pump,0
152,03/19/21,12:00:05,pH Pump,1
153,03/19/21,12:00:35,pH Pump,0
154,03/19/21,12:04:15,pH Pump,1
155,03/19/21,12:04:45,pH Pump,0
156,03/19/21,12:07:25,Effulent Coil,1
157,03/19/21,12:08:25,pH Pump,1
158,03/19/21,12:08:56,pH Pump,0
159,03/19/21,12:08:58,Heat Ex Comp,0
160,03/19/21,12:10:42,Heating,1
161,03/19/21,12:12:36,pH Pump,1
162,03/19/21,12:12:57,pH Pump,0
163,03/19/21,12:18:01,Effulent Coil,0
164,03/19/21,12:18:57,Heat Ex Comp,1
165,03/19/21,12:31:35,Heat Ex Comp,0
166,03/19/21,12:33:47,Cooling,1
167,03/19/21,12:41:34,Heat Ex Comp,1
168,03/19/21,12:43:01,Water Pump,0
169,03/19/21,12:43:01,Heat Pump,0
170,03/19/21,12:43:01,UV Coil,0
171,03/19/21,12:43:01,Heat Ex Comp,0
172,03/19/21,12:43:42,Heat Pump,1
